SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_high_deduplicated,n_reps,y_std,y_min,y_max
Cc1ccc(Cl)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1ccc(Cl)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015429,openadmet_expansion_train,1.6170003411208989,1,,1.6170003411208989,1.6170003411208989
Cc1ccc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1ccc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015484,openadmet_expansion_train,1.6464037262230695,1,,1.6464037262230695,1.6464037262230695
Cc1ccc(F)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,Cc1ccc(F)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015127,openadmet_expansion_train,1.416640507338281,1,,1.416640507338281,1.416640507338281
Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)cc1F,Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,E-0015744,openadmet_expansion_train,1.850033257689769,1,,1.850033257689769,1.850033257689769
Cc1ccc2[nH]cc(C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]cc(C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)c2c1,E-0012907,openadmet_expansion_train,0.7923916894982539,1,,0.7923916894982539,0.7923916894982539
Cc1ccc2[nH]cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,Cc1ccc2[nH]cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,E-0013826,openadmet_expansion_train,1.7450747915820577,1,,1.7450747915820577,1.7450747915820577
Cc1ccc2[nH]nc(C(=O)N3CCC(=O)N(Cc4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCC(=O)N(Cc4ccc(Cl)cc4)CC3)c2c1,E-0013520,openadmet_expansion_train,3.4134506510073246,1,,3.4134506510073246,3.4134506510073246
Cc1ccc2[nH]nc(C(=O)N3CCC(NCc4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCC(NCc4ccc(Cl)cc4)CC3)c2c1,E-0012192,openadmet_expansion_train,1.3463529744506386,1,,1.3463529744506386,1.3463529744506386
Cc1ccc2[nH]nc(C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)c2c1,E-0012191,openadmet_expansion_train,1.1271047983648077,1,,1.1271047983648077,1.1271047983648077
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2c1,E-0011908,openadmet_expansion_train,1.2648178230095364,1,,1.2648178230095364,1.2648178230095364
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,E-0014938,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ncc(Cl)cn4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCC(Oc4ncc(Cl)cn4)CC3)c2c1,E-0012913,openadmet_expansion_train,1.3636119798921444,1,,1.3636119798921444,1.3636119798921444
Cc1ccc2[nH]nc(C(=O)N3CCCN(C(=O)c4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCCN(C(=O)c4ccc(Cl)cc4)CC3)c2c1,E-0012931,openadmet_expansion_train,3.071513805095089,1,,3.071513805095089,3.071513805095089
Cc1ccc2[nH]nc(C(=O)N3CCCN(Cc4ccc(Cl)cc4)C(=O)C3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCCN(Cc4ccc(Cl)cc4)C(=O)C3)c2c1,E-0013502,openadmet_expansion_train,2.768490105171245,1,,2.768490105171245,2.768490105171245
Cc1ccc2[nH]nc(C(=O)N3CCN(C(=O)c4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCN(C(=O)c4ccc(Cl)cc4)CC3)c2c1,E-0012929,openadmet_expansion_train,1.4409090820652175,1,,1.4409090820652175,1.4409090820652175
Cc1ccc2[nH]nc(C(=O)N3CCN(Cc4ccc(Cl)cc4)C(=O)C3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCN(Cc4ccc(Cl)cc4)C(=O)C3)c2c1,E-0012930,openadmet_expansion_train,2.0530784434834195,1,,2.0530784434834195,2.0530784434834195
Cc1ccc2[nH]nc(C(=O)N3CCN(Cc4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCN(Cc4ccc(Cl)cc4)CC3)c2c1,E-0012193,openadmet_expansion_train,1.5809249756756194,1,,1.5809249756756194,1.5809249756756194
Cc1ccc2[nH]nc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)c2c1,Cc1ccc2[nH]nc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)c2c1,E-0012912,openadmet_expansion_train,1.9661417327390327,1,,1.9661417327390327,1.9661417327390327
Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015238,openadmet_expansion_train,1.9813655090785445,1,,1.9813655090785445,1.9813655090785445
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015239,openadmet_expansion_train,1.8394780473741985,1,,1.8394780473741985,1.8394780473741985
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015024,openadmet_expansion_train,2.7117228918272347,1,,2.7117228918272347,2.7117228918272347
Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc2c1,Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015319,openadmet_expansion_train,1.505149978319906,1,,1.505149978319906,1.505149978319906
Cc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc2c1,Cc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015346,openadmet_expansion_train,1.6821450763738317,1,,1.6821450763738317,1.6821450763738317
Cc1ccc2c(c1)[nH]c1c(OCCN3CCCCC3)cccc12,Cc1ccc2c(c1)[nH]c1c(OCCN3CCCCC3)cccc12,E-0016393,openadmet_expansion_train,1.2201080880400552,1,,1.2201080880400552,1.2201080880400552
Cc1ccc2c(c1)[nH]c1cc(OCCN3CCCCC3)ccc12,Cc1ccc2c(c1)[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016315,openadmet_expansion_train,0.8920946026904804,1,,0.8920946026904804,0.8920946026904804
Cc1ccc2c(c1)cc(CN1C[C@H]3CC[C@@H](C1)[C@@H]3Oc1cncc(Cl)c1)n2C,Cc1ccc2c(c1)cc(CN1C[C@H]3CC[C@@H](C1)[C@@H]3Oc1cncc(Cl)c1)n2C,E-0015254,openadmet_expansion_train,1.2810333672477277,1,,1.2810333672477277,1.2810333672477277
Cc1ccc2c(n1)[nH]c1cc(OCCN3CCCCC3)ccc12,Cc1ccc2c(n1)[nH]c1cc(OCCN3CCCCC3)ccc12,E-0016167,openadmet_expansion_train,0.7323937598229685,1,,0.7323937598229685,0.7323937598229685
Cc1ccc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,Cc1ccc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015098,openadmet_expansion_train,1.7283537820212285,1,,1.7283537820212285,1.7283537820212285
Cc1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)nn2c1,Cc1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)nn2c1,E-0016272,openadmet_expansion_train,0.6627578316815741,1,,0.6627578316815741,0.6627578316815741
Cc1cccc(-c2ccc(C(=O)NC3CN(C)C3)cc2)c1N,Cc1cccc(-c2ccc(C(=O)NC3CN(C)C3)cc2)c1N,E-0016222,openadmet_expansion_train,0.4313637641589873,1,,0.4313637641589873,0.4313637641589873
Cc1cccc(-c2ccc(C(=O)NC3CNC3)cc2)c1N,Cc1cccc(-c2ccc(C(=O)NC3CNC3)cc2)c1N,E-0016188,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1cccc(-c2ccc(OC(C)(C)CN3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OC(C)(C)CN3CCCCC3)cc2)c1N,E-0016206,openadmet_expansion_train,1.6324572921847242,1,,1.6324572921847242,1.6324572921847242
Cc1cccc(-c2ccc(OC(C)(C)CN3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OC(C)(C)CN3CCOCC3)cc2)c1N,E-0016208,openadmet_expansion_train,1.7888751157754168,1,,1.7888751157754168,1.7888751157754168
Cc1cccc(-c2ccc(OCC(C)(C)N(C)C)cc2)c1N,Cc1cccc(-c2ccc(OCC(C)(C)N(C)C)cc2)c1N,E-0016490,openadmet_expansion_train,0.6627578316815741,1,,0.6627578316815741,0.6627578316815741
Cc1cccc(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)c1N,E-0016342,openadmet_expansion_train,1.0530784434834195,1,,1.0530784434834195,1.0530784434834195
Cc1cccc(-c2ccc(OCC(C)(C)N3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OCC(C)(C)N3CCOCC3)cc2)c1N,E-0016207,openadmet_expansion_train,1.7730546933642626,1,,1.7730546933642626,1.7730546933642626
Cc1cccc(-c2ccc(OCCN(C)C)cc2)c1N,Cc1cccc(-c2ccc(OCCN(C)C)cc2)c1N,E-0016138,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,E-0016402,openadmet_expansion_train,1.1238516409670858,1,,1.1238516409670858,1.1238516409670858
Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0015558,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
Cc1cccc(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)c1N,Cc1cccc(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)c1N,E-0016604,openadmet_expansion_train,1.2201080880400552,1,,1.2201080880400552,1.2201080880400552
Cc1cccc(-c2ccc(OCCN3CC[C@H](F)C3)cc2)c1N,Cc1cccc(-c2ccc(OCCN3CC[C@H](F)C3)cc2)c1N,E-0016606,openadmet_expansion_train,1.110589710299249,1,,1.110589710299249,1.110589710299249
Cc1cccc(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)c1N,E-0016344,openadmet_expansion_train,0.1139433523068367,1,,0.1139433523068367,0.1139433523068367
Cc1cccc(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)c1N,E-0016137,openadmet_expansion_train,0.8325089127062363,1,,0.8325089127062363,0.8325089127062363
Cc1cccc(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)c1N,E-0016343,openadmet_expansion_train,0.9444826721501688,1,,0.9444826721501688,0.9444826721501688
Cc1cccc(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)c1N,E-0016136,openadmet_expansion_train,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
Cc1cccc(-c2ccc3oc(CN4CCCCC4)cc3c2)c1N,Cc1cccc(-c2ccc3oc(CN4CCCCC4)cc3c2)c1N,E-0016614,openadmet_expansion_train,1.1335389083702174,1,,1.1335389083702174,1.1335389083702174
Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,E-0017174,openadmet_expansion_train,0.9590413923210936,1,,0.9590413923210936,0.9590413923210936
Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)n1,E-0017311,openadmet_expansion_train,1.3384564936046048,1,,1.3384564936046048,1.3384564936046048
Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@@H]2F)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@@H]2F)n3C)n1,E-0017753,openadmet_expansion_train,0.9084850188786496,1,,0.9084850188786496,0.9084850188786496
Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@H]2F)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@H]2F)n3C)n1,E-0017819,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
Cc1cccc(-n2ccc(OCC3CN(C)C3)n2)c1N,Cc1cccc(-n2ccc(OCC3CN(C)C3)n2)c1N,E-0016284,openadmet_expansion_train,0.146128035678238,1,,0.146128035678238,0.146128035678238
Cc1cccc(CNc2cc(-c3ccccc3)[n-]c(=O)n2)c1,Cc1cccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)c1,E-0012167,openadmet_expansion_train,0.8512583487190752,1,,0.8512583487190752,0.8512583487190752
Cc1cccc(CNc2nc(-c3ccccc3)cc(=O)[n-]2)c1,Cc1cccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)c1,E-0012166,openadmet_expansion_train,1.436162647040756,1,,1.436162647040756,1.436162647040756
Cc1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1,Cc1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1,E-0016316,openadmet_expansion_train,1.255272505103306,1,,1.255272505103306,1.255272505103306
Cc1cccc(Nc2nccc(=O)[n-]2)c1,Cc1cccc(Nc2nccc(=O)[nH]2)c1,E-0011671,openadmet_expansion_train,1.3502480183341627,1,,1.3502480183341627,1.3502480183341627
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0014982,openadmet_expansion_train,1.7895807121644254,1,,1.7895807121644254,1.7895807121644254
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c12,Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c12,E-0013825,openadmet_expansion_train,1.813580988568192,1,,1.813580988568192,1.813580988568192
Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015249,openadmet_expansion_train,1.7671558660821804,1,,1.7671558660821804,1.7671558660821804
Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(C5CC5)c4)CC3)c12,Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0015134,openadmet_expansion_train,1.8155777483242672,1,,1.8155777483242672,1.8155777483242672
Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(Cl)c4)CC3)c12,Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(Cl)c4)CC3)c12,E-0015135,openadmet_expansion_train,1.57287160220048,1,,1.57287160220048,1.57287160220048
Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@@H](Oc3cncc(Cl)c3)C4)c12,Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@@H](Oc3cncc(Cl)c3)C4)c12,E-0015162,openadmet_expansion_train,1.8543060418010808,1,,1.8543060418010808,1.8543060418010808
Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@H](Oc3cncc(Cl)c3)C4)c12,Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@H](Oc3cncc(Cl)c3)C4)c12,E-0015163,openadmet_expansion_train,1.8585371975696392,1,,1.8585371975696392,1.8585371975696392
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(C4CC4)c3)c12,Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(C4CC4)c3)c12,E-0015415,openadmet_expansion_train,1.3443922736851108,1,,1.3443922736851108,1.3443922736851108
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015175,openadmet_expansion_train,1.4771212547196624,1,,1.4771212547196624,1.4771212547196624
Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015248,openadmet_expansion_train,1.5921767573958667,1,,1.5921767573958667,1.5921767573958667
Cc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015316,openadmet_expansion_train,1.5198279937757189,1,,1.5198279937757189,1.5198279937757189
Cc1ccccc1-c1ccc(OCCN2CCCCC2)cc1,Cc1ccccc1-c1ccc(OCCN2CCCCC2)cc1,E-0016040,openadmet_expansion_train,1.5717088318086876,1,,1.5717088318086876,1.5717088318086876
Cc1ccccc1CNc1cc(-c2ccccc2)[n-]c(=O)n1,Cc1ccccc1CNc1cc(-c2ccccc2)[nH]c(=O)n1,E-0012169,openadmet_expansion_train,0.8692317197309762,1,,0.8692317197309762,0.8692317197309762
Cc1ccccc1CNc1nc(-c2ccccc2)cc(=O)[n-]1,Cc1ccccc1CNc1nc(-c2ccccc2)cc(=O)[nH]1,E-0012168,openadmet_expansion_train,1.5477747053878226,1,,1.5477747053878226,1.5477747053878226
Cc1cccnc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1[nH]nc3cccnc13)C2,Cc1cccnc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015536,openadmet_expansion_train,2.276231957921833,1,,2.276231957921833,2.276231957921833
Cc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1[nH]nc3cccnc13)C2,Cc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015232,openadmet_expansion_train,2.546666025070184,1,,2.546666025070184,2.546666025070184
Cc1ccnc(-c2ccc(OCCN3CCCCC3)c(C)c2N)c1,Cc1ccnc(-c2ccc(OCCN3CCCCC3)c(C)c2N)c1,E-0016267,openadmet_expansion_train,1.2013971243204515,1,,1.2013971243204515,1.2013971243204515
Cc1ccnc(-c2ccc(OCCN3CCCCC3)c3cc[nH]c23)c1,Cc1ccnc(-c2ccc(OCCN3CCCCC3)c3cc[nH]c23)c1,E-0016665,openadmet_expansion_train,0.9242792860618816,1,,0.9242792860618816,0.9242792860618816
Cc1ccnc(-c2ccc(OCCN3CCCCC3)cc2)c1N,Cc1ccnc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0016041,openadmet_expansion_train,0.505149978319906,1,,0.505149978319906,0.505149978319906
Cc1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015124,openadmet_expansion_train,2.5631249603380444,1,,2.5631249603380444,2.5631249603380444
Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc12,E-0017418,openadmet_expansion_train,1.0718820073061257,1,,1.0718820073061257,1.0718820073061257
Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3F)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3F)cc12,E-0017496,openadmet_expansion_train,0.8864907251724818,1,,0.8864907251724818,0.8864907251724818
Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0017495,openadmet_expansion_train,1.3138672203691537,1,,1.3138672203691537,1.3138672203691537
Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3F)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3F)cc12,E-0017419,openadmet_expansion_train,1.0681858617461617,1,,1.0681858617461617,1.0681858617461617
Cc1cn(C)c(=O)c2[nH]c(-c3ccc(O[C@@H]4CCN(C)C4)cc3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(O[C@@H]4CCN(C)C4)cc3)cc12,E-0017902,openadmet_expansion_train,2.1586639808139894,1,,2.1586639808139894,2.1586639808139894
Cc1cn(C)c(=O)c2[nH]c(-c3ccc(O[C@H]4CCCN(C)C4)cc3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(O[C@H]4CCCN(C)C4)cc3)cc12,E-0017900,openadmet_expansion_train,1.2833012287035497,1,,1.2833012287035497,1.2833012287035497
Cc1cn(C)c(=O)c2[nH]c(-c3cnn(C4CN(C)C4)c3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3cnn(C4CN(C)C4)c3)cc12,E-0017640,openadmet_expansion_train,0.2787536009528289,1,,0.2787536009528289,0.2787536009528289
Cc1cn(C)c(=O)c2[nH]c(-c3cnn(C4CNC4)c3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3cnn(C4CNC4)c3)cc12,E-0017641,openadmet_expansion_train,0.5185139398778874,1,,0.5185139398778874,0.5185139398778874
Cc1cn(C)c(=O)c2[nH]c(-c3cnn(CC4CN(C)C4)c3)cc12,Cc1cn(C)c(=O)c2[nH]c(-c3cnn(CC4CN(C)C4)c3)cc12,E-0017709,openadmet_expansion_train,0.3010299956639812,1,,0.3010299956639812,0.3010299956639812
Cc1cn(C)c(=O)c2[nH]c3c(F)c(N4CCN(C)CC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3c(F)c(N4CCN(C)CC4)ccc3c12,E-0017211,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
Cc1cn(C)c(=O)c2[nH]c3c(F)c(OCCN4CC5(COC5)C4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3c(F)c(OCCN4CC5(COC5)C4)ccc3c12,E-0017115,openadmet_expansion_train,0.5563025007672873,1,,0.5563025007672873,0.5563025007672873
Cc1cn(C)c(=O)c2[nH]c3c(F)c(OCCN4CCN(C)CC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3c(F)c(OCCN4CCN(C)CC4)ccc3c12,E-0017113,openadmet_expansion_train,0.8450980400142568,1,,0.8450980400142568,0.8450980400142568
Cc1cn(C)c(=O)c2[nH]c3cc(C(=O)N4CC5(CN(C)C5)C4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(C(=O)N4CC5(CN(C)C5)C4)ccc3c12,E-0017707,openadmet_expansion_train,0.146128035678238,1,,0.146128035678238,0.146128035678238
Cc1cn(C)c(=O)c2[nH]c3cc(C(=O)N4CCC5(CCN(C)C5)CC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(C(=O)N4CCC5(CCN(C)C5)CC4)ccc3c12,E-0018769,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1cn(C)c(=O)c2[nH]c3cc(C(=O)N4CC[C@@H](N(C)C)C4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(C(=O)N4CC[C@@H](N(C)C)C4)ccc3c12,E-0018770,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1cn(C)c(=O)c2[nH]c3cc(F)cc(OCCN4CCN(C)CC4)c3c12,Cc1cn(C)c(=O)c2[nH]c3cc(F)cc(OCCN4CCN(C)CC4)c3c12,E-0017403,openadmet_expansion_train,1.1958996524092338,1,,1.1958996524092338,1.1958996524092338
Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CC(C)(C)N(C)C(C)(C)C4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CC(C)(C)N(C)C(C)(C)C4)ccc3c12,E-0017099,openadmet_expansion_train,0.9344984512435676,1,,0.9344984512435676,0.9344984512435676
Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C)CC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C)CC4)ccc3c12,E-0016947,openadmet_expansion_train,0.380211241711606,1,,0.380211241711606,0.380211241711606
Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5CC(F)(F)C5)CC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5CC(F)(F)C5)CC4)ccc3c12,E-0017493,openadmet_expansion_train,1.2695129442179165,1,,1.2695129442179165,1.2695129442179165
Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5COC5)CC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5COC5)CC4)ccc3c12,E-0017417,openadmet_expansion_train,0.568201724066995,1,,0.568201724066995,0.568201724066995
Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCNCC4)ccc3c12,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCNCC4)ccc3c12,E-0016948,openadmet_expansion_train,0.5910646070264992,1,,0.5910646070264992,0.5910646070264992
