SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
COc1cc(C(=O)NCCCN2CCN(C)CC2)ccc1NC(=O)c1csc2cncnc12,COc1cc(C(=O)NCCCN2CCN(C)CC2)ccc1NC(=O)c1csc2cncnc12,CHEMBL3822673,chembl_dataset,21.588,1,,21.588,21.588
COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,CHEMBL3759317,chembl_dataset,9.9716,1,,9.9716,9.9716
COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,COc1cc(C(=O)NCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,CHEMBL3758770,chembl_dataset,6.2708,1,,6.2708,6.2708
COc1cc(C(=O)NCc2cc(-c3cccc(Cl)c3)no2)ccc1-n1cnc(C)c1,COc1cc(C(=O)NCc2cc(-c3cccc(Cl)c3)no2)ccc1-n1cnc(C)c1,CHEMBL2018340,chembl_dataset,30.84,1,,30.84,30.84
COc1cc(C(=O)NCc2cccc(C(F)(F)F)c2)ccc1-n1cnc(C)c1,COc1cc(C(=O)NCc2cccc(C(F)(F)F)c2)ccc1-n1cnc(C)c1,CHEMBL2018335,chembl_dataset,28.9088,2,1.5680799979592872,27.8,30.0176
COc1cc(C(=O)NCc2cnc(-c3ccccc3)s2)ccc1-n1cnc(C)c1,COc1cc(C(=O)NCc2cnc(-c3ccccc3)s2)ccc1-n1cnc(C)c1,CHEMBL2018341,chembl_dataset,30.1204,1,,30.1204,30.1204
COc1cc(C(=O)N[C@@H](C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,COc1cc(C(=O)N[C@@H](C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,CHEMBL2018334,chembl_dataset,12.9528,1,,12.9528,12.9528
COc1cc(C(=O)N[C@H]2CCc3ccc(Cl)cc32)ccc1-n1cnc(C)c1,COc1cc(C(=O)N[C@H]2CCc3ccc(Cl)cc32)ccc1-n1cnc(C)c1,CHEMBL2018347,chembl_dataset,33.6156,1,,33.6156,33.6156
COc1cc(C(=O)N[C@H]2COc3c(Cl)cccc32)ccc1-n1cnc(C)c1,COc1cc(C(=O)N[C@H]2COc3c(Cl)cccc32)ccc1-n1cnc(C)c1,CHEMBL2018350,chembl_dataset,19.9432,1,,19.9432,19.9432
COc1cc(C(=O)N[C@H]2COc3ccc(Cl)cc32)ccc1-n1cnc(C)c1,COc1cc(C(=O)N[C@H]2COc3ccc(Cl)cc32)ccc1-n1cnc(C)c1,CHEMBL2018348,chembl_dataset,22.9244,1,,22.9244,22.9244
COc1cc(C(=O)Nc2cc(-c3nc4ccccc4[n-]3)[nH]n2)ccc1Cl,COc1cc(C(=O)Nc2cc(-c3nc4ccccc4[nH]3)n[nH]2)ccc1Cl,CHEMBL5397464,chembl_dataset,58.596,1,,58.596,58.596
COc1cc(C(=O)[N-]S(C)(=O)=O)c(F)cc1-c1cnc(OC2CCC2)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)c(F)cc1-c1cnc(OC2CCC2)c(Cl)c1,CHEMBL4564010,chembl_dataset,165.508,1,,165.508,165.508
COc1cc(C(=O)[N-]S(C)(=O)=O)c(F)cc1-c1cnc(OCC2(C)CC2)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)c(F)cc1-c1cnc(OCC2(C)CC2)c(Cl)c1,CHEMBL4459021,chembl_dataset,113.08,1,,113.08,113.08
COc1cc(C(=O)[N-]S(C)(=O)=O)c(F)cc1-c1cnc(Oc2cc(F)ccc2F)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)c(F)cc1-c1cnc(Oc2cc(F)ccc2F)c(Cl)c1,CHEMBL4469805,chembl_dataset,27.756,1,,27.756,27.756
COc1cc(C(=O)[N-]S(C)(=O)=O)ccc1-c1cnc(N2CCC[C@H]2C(C)C)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(N2CCC[C@H]2C(C)C)c(Cl)c1,CHEMBL4448552,chembl_dataset,395.78,1,,395.78,395.78
COc1cc(C(=O)[N-]S(C)(=O)=O)ccc1-c1cnc(OC2CCC2)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(OC2CCC2)c(Cl)c1,CHEMBL4590389,chembl_dataset,104.856,1,,104.856,104.856
COc1cc(C(=O)[N-]S(C)(=O)=O)ccc1-c1cnc(OCC(C)C)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(OCC(C)C)c(Cl)c1,CHEMBL4474441,chembl_dataset,45.232,1,,45.232,45.232
COc1cc(C(=O)[N-]S(C)(=O)=O)ccc1-c1cnc(Oc2cc(Cl)cc(Cl)c2)c(C#N)c1,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(Oc2cc(Cl)cc(Cl)c2)c(C#N)c1,CHEMBL4437652,chembl_dataset,40.092,1,,40.092,40.092
COc1cc(C(=O)[N-]S(C)(=O)=O)ccc1-c1cnc(Sc2cccc(C)c2)c(Cl)c1,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(Sc2cccc(C)c2)c(Cl)c1,CHEMBL4530399,chembl_dataset,204.572,1,,204.572,204.572
COc1cc(C(=O)[O-])c(N)c(OC)c1OC,COc1cc(C(=O)O)c(N)c(OC)c1OC,fang_1238,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
COc1cc(C(=O)c2c[n-]c(-c3c[nH]c4cccc(C)c34)n2)cc(OC)c1OC,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4cccc(C)c34)n2)cc(OC)c1OC,CHEMBL4550982,chembl_dataset,3.1,1,,3.1,3.1
COc1cc(C(=O)c2c[n-]c(-c3c[nH]c4ccccc34)n2)cc2c1OC=CO2,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OC=CO2,CHEMBL4175942,chembl_dataset,7.7,1,,7.7,7.7
COc1cc(C(=O)c2c[n-]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCCO2,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCCO2,CHEMBL4161885,chembl_dataset,29.2,1,,29.2,29.2
COc1cc(C(=O)c2c[n-]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCO2,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCCO2,CHEMBL4177000,chembl_dataset,9.76,1,,9.76,9.76
COc1cc(C(=O)c2c[n-]c(-c3c[nH]c4ccccc34)n2)cc2c1OCO2,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc2c1OCO2,CHEMBL4172535,chembl_dataset,16.26,1,,16.26,16.26
COc1cc(C(=O)c2c[n-]c(-c3ccc4cc[nH]c4c3)n2)cc(OC)c1OC,COc1cc(C(=O)c2c[nH]c(-c3ccc4cc[nH]c4c3)n2)cc(OC)c1OC,CHEMBL4530505,chembl_dataset,2.73,1,,2.73,2.73
COc1cc(C(=O)c2c[n-]c(-c3cccc4[nH]ccc34)n2)cc(OC)c1OC,COc1cc(C(=O)c2c[nH]c(-c3cccc4[nH]ccc34)n2)cc(OC)c1OC,CHEMBL4591755,chembl_dataset,3.1,1,,3.1,3.1
COc1cc(C(=O)c2c[nH]c(-c3ccc(C)c([O-])c3)n2)cc(OC)c1OC,COc1cc(C(=O)c2c[nH]c(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,CHEMBL5093354,chembl_dataset,8.8,1,,8.8,8.8
COc1cc(C(=O)c2cc(C)cc(-c3ccc(C)cc3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cc(C)cc(-c3ccc(C)cc3)n2)cc(OC)c1OC,CHEMBL5077444,chembl_dataset,28.8,1,,28.8,28.8
COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)nc(-c2ccc(C)c([O-])c2)c1,COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)nc(-c2ccc(C)c(O)c2)c1,CHEMBL5078892,chembl_dataset,29.2,1,,29.2,29.2
COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)nc(-c2ccc(C)cc2)c1,COc1cc(C(=O)c2cc(OC)c(OC)c(OC)c2)nc(-c2ccc(C)cc2)c1,CHEMBL5075091,chembl_dataset,45.0,1,,45.0,45.0
COc1cc(C(=O)c2cccc(-c3ccc(C(F)F)cc3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cccc(-c3ccc(C(F)F)cc3)n2)cc(OC)c1OC,CHEMBL5081488,chembl_dataset,240.1,1,,240.1,240.1
COc1cc(C(=O)c2cccc(-c3ccc(C)c([O-])c3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,CHEMBL4468642,chembl_dataset,116.4,1,,116.4,116.4
COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc(OC)c1OC,CHEMBL4473244,chembl_dataset,317.4,1,,317.4,317.4
COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc2c1OCCO2,COc1cc(C(=O)c2cccc(-c3ccc(C)cc3)n2)cc2c1OCCO2,CHEMBL5082999,chembl_dataset,172.2,1,,172.2,172.2
COc1cc(C(=O)c2cccc(-c3ccc4c(c3)CCN4)n2)cc(OC)c1OC,COc1cc(C(=O)c2cccc(-c3ccc4c(c3)CCN4)n2)cc(OC)c1OC,CHEMBL5092210,chembl_dataset,83.6,1,,83.6,83.6
COc1cc(C(=O)c2ccn(-c3ncnc4[nH]ccc34)c2)cc(OC)c1OC,COc1cc(C(=O)c2ccn(-c3ncnc4[nH]ccc34)c2)cc(OC)c1OC,CHEMBL5400566,chembl_dataset,14.3929,2,20.35208879746745,0.0018,28.784
COc1cc(C(=O)c2ccnc(-c3ccc(C)c([O-])c3)n2)cc(OC)c1OC,COc1cc(C(=O)c2ccnc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,CHEMBL5077556,chembl_dataset,142.2,1,,142.2,142.2
COc1cc(C(=O)c2cn(-c3ncccn3)cc2-c2ccco2)cc(OC)c1OC,COc1cc(C(=O)c2cn(-c3ncccn3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5267195,chembl_dataset,36.9052,1,,36.9052,36.9052
COc1cc(C(=O)c2cnc(-c3c[nH]c4ccccc34)[n-]2)cc(OC)c1OC,COc1cc(C(=O)c2cnc(-c3c[nH]c4ccccc34)[nH]2)cc(OC)c1OC,CHEMBL2163631,chembl_dataset,4.05,2,0.0,4.05,4.05
COc1cc(C(=O)c2cncc(-c3ccc(C)c([O-])c3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cncc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC,CHEMBL5074758,chembl_dataset,26.6,1,,26.6,26.6
COc1cc(C(=O)c2cncc(-c3ccc(C)cc3)n2)cc(OC)c1OC,COc1cc(C(=O)c2cncc(-c3ccc(C)cc3)n2)cc(OC)c1OC,CHEMBL5070361,chembl_dataset,169.5,1,,169.5,169.5
COc1cc(C(=O)c2nc(-c3ccc(C(F)F)cc3)ccc2F)cc(OC)c1OC,COc1cc(C(=O)c2nc(-c3ccc(C(F)F)cc3)ccc2F)cc(OC)c1OC,CHEMBL5094651,chembl_dataset,38.1,1,,38.1,38.1
COc1cc(C(=O)c2nc(-c3ccc(C)c([O-])c3)ccc2F)cc(OC)c1OC,COc1cc(C(=O)c2nc(-c3ccc(C)c(O)c3)ccc2F)cc(OC)c1OC,CHEMBL5081479,chembl_dataset,42.3,1,,42.3,42.3
COc1cc(C(=O)c2nc(-c3ccc(C)cc3)ccc2F)cc(OC)c1OC,COc1cc(C(=O)c2nc(-c3ccc(C)cc3)ccc2F)cc(OC)c1OC,CHEMBL5080238,chembl_dataset,133.4,1,,133.4,133.4
COc1cc(C(C(=O)NCc2ccccc2)N2CCN(C(=O)c3cc(F)cc(F)c3)CC2)ccc1C#N,COc1cc([C@H](C(=O)NCc2ccccc2)N2CCN(C(=O)c3cc(F)cc(F)c3)CC2)ccc1C#N,CHEMBL4287784,chembl_dataset,33.924,1,,33.924,33.924
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,CHEMBL526307,chembl_dataset,8.224,1,,8.224,8.224
COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S([NH-])(=O)=O,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,CHEMBL3716057,chembl_dataset,0.2056,1,,0.2056,0.2056
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,fang_287,fang_dataset,161.79399995742537,1,,161.79399995742537,161.79399995742537
COc1cc(C(C)OC(=NOC[C@H](O)CO)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)c([N+](=O)[O-])cc1OC,COc1cc(C(C)O/C(=N\OC[C@H](O)CO)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)c([N+](=O)[O-])cc1OC,CHEMBL5413351,chembl_dataset,51.4,1,,51.4,51.4
COc1cc(C(F)(F)F)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C(F)(F)F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5568541,chembl_dataset,20.56,1,,20.56,20.56
COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0014065,openadmet_expansion_train,11.8,1,,11.8,11.8
COc1cc(C(F)(F)F)cc(SC)c1C(=O)N[C@@]1(c2ccccc2)CCCN(C)C1,COc1cc(C(F)(F)F)cc(SC)c1C(=O)N[C@@]1(c2ccccc2)CCCN(C)C1,CHEMBL3259928,chembl_dataset,19.532,1,,19.532,19.532
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3ccccn3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ccccn3)ccc12,CHEMBL3959141,chembl_dataset,16.448,1,,16.448,16.448
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3cncs3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3cncs3)ccc12,CHEMBL3929080,chembl_dataset,47.288,1,,47.288,47.288
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3ncccn3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncccn3)ccc12,CHEMBL3901114,chembl_dataset,17.476,1,,17.476,17.476
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3nccs3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3nccs3)ccc12,CHEMBL3932750,chembl_dataset,25.7,1,,25.7,25.7
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3ncns3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,CHEMBL3682623,chembl_dataset,15.42,1,,15.42,15.42
COc1cc(C(F)(F)F)ccc1COc1cccc(N2C=[NH+]N(Cc3nc4c(F)cc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1,COc1cc(C(F)(F)F)ccc1COc1cccc(N2C=NN(Cc3nc4c(F)cc(C(=O)O)cc4n3C[C@@H]3CCO3)CC2)n1,CHEMBL5408881,chembl_dataset,12.336,2,0.0,12.336,12.336
COc1cc(C(F)F)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C(F)F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5532282,chembl_dataset,23.644,1,,23.644,23.644
COc1cc(C(N)=O)ccc1NC(=O)C1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109036,chembl_dataset,7.5,1,,7.5,7.5
COc1cc(C(N)=O)ccc1NC(=O)C1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109042,chembl_dataset,10.2,1,,10.2,10.2
COc1cc(C(N)=O)ccc1NC(=O)C1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109040,chembl_dataset,2.0,1,,2.0,2.0
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,CHEMBL4522192,chembl_dataset,7.196,1,,7.196,7.196
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,CHEMBL4483435,chembl_dataset,5.140000000000001,1,,5.140000000000001,5.140000000000001
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,CHEMBL4521403,chembl_dataset,5.140000000000001,1,,5.140000000000001,5.140000000000001
COc1cc(C)[n-]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,CHEMBL3605456,chembl_dataset,113.08,1,,113.08,113.08
COc1cc(C)c(C(=O)N2C[C@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@H]3C2)c(C)c1,COc1cc(C)c(C(=O)N2C[C@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@H]3C2)c(C)c1,CHEMBL1097816,chembl_dataset,247.748,1,,247.748,247.748
COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,CHEMBL539670,chembl_dataset,61.0,1,,61.0,61.0
COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1OC,COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1OC,CHEMBL554086,chembl_dataset,100.0,1,,100.0,100.0
COc1cc(C)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5550048,chembl_dataset,39.064,1,,39.064,39.064
COc1cc(C)c(S(=O)(=O)[N-]C(Cc2ccc(Cl)cc2)C(=O)N(CCCN2CCN(C)CC2)Cc2ccccc2)c(C)c1C,COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N(CCCN2CCN(C)CC2)Cc2ccccc2)c(C)c1C,CHEMBL1773857,chembl_dataset,269.336,1,,269.336,269.336
COc1cc(C)c2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,COc1cc(C)c2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015428,openadmet_expansion_train,26.2,1,,26.2,26.2
COc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,COc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015351,openadmet_expansion_train,34.9,1,,34.9,34.9
COc1cc(C)cc(OC)c1-c1ccc(-c2nn[n-]n2)cc1,COc1cc(C)cc(OC)c1-c1ccc(-c2nn[nH]n2)cc1,fang_2265,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,fang_3027,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
COc1cc(C)cc(OC)c1-c1cccc2c(N(CC3CCOCC3)CC3CC3)c(OC)nn12,COc1cc(C)cc(OC)c1-c1cccc2c(N(CC3CCOCC3)CC3CC3)c(OC)nn12,CHEMBL2087795,chembl_dataset,585.96,1,,585.96,585.96
COc1cc(C)ccc1NC(=O)C(C)(C)c1ccccc1C(C)C,COc1cc(C)ccc1NC(=O)C(C)(C)c1ccccc1C(C)C,CHEMBL5589876,chembl_dataset,535.588,1,,535.588,535.588
COc1cc(C)ccc1NC(=O)C(C)c1ccccc1C(C)C,COc1cc(C)ccc1NC(=O)[C@H](C)c1ccccc1C(C)C,CHEMBL5542663,chembl_dataset,398.864,1,,398.864,398.864
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CC1,CHEMBL5575291,chembl_dataset,409.144,1,,409.144,409.144
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCC1,CHEMBL5572985,chembl_dataset,614.744,1,,614.744,614.744
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCCCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCCCC1,CHEMBL5593767,chembl_dataset,415.312,1,,415.312,415.312
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CCC(=O)[O-])CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CCC(=O)O)CC1,CHEMBL5555025,chembl_dataset,40.092,2,0.0,40.092,40.092
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CO)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CO)CC1,CHEMBL5591868,chembl_dataset,286.812,1,,286.812,286.812
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C)CC1,CHEMBL5574163,chembl_dataset,81.212,1,,81.212,81.212
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(CCO)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(CCO)CC1,CHEMBL5569110,chembl_dataset,61.68,1,,61.68,61.68
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C[C@H](O)CO)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C[C@H](O)CO)CC1,CHEMBL5556401,chembl_dataset,118.22,1,,118.22,118.22
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCNCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCNCC1,CHEMBL5563392,chembl_dataset,55.512,1,,55.512,55.512
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCOCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCOCC1,CHEMBL5572152,chembl_dataset,706.236,1,,706.236,706.236
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CN(C(=O)CCC(=O)[O-])C1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CN(C(=O)CCC(=O)O)C1,CHEMBL5564894,chembl_dataset,78.128,1,,78.128,78.128
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CNC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CNC1,CHEMBL5571345,chembl_dataset,35.980000000000004,2,0.0,35.980000000000004,35.980000000000004
COc1cc(C)ccc1NC(=O)Cc1ccccc1C(C)C,COc1cc(C)ccc1NC(=O)Cc1ccccc1C(C)C,CHEMBL5571798,chembl_dataset,413.256,1,,413.256,413.256
COc1cc(C)ccc1Oc1ncccc1C(NC1CCCCC1)=[NH+]O,COc1cc(C)ccc1Oc1ncccc1/C(=N/O)NC1CCCCC1,CHEMBL1859828,chembl_dataset,19.532,1,,19.532,19.532
COc1cc(C)ccc1[C@H](C)NC(=O)Cn1nnc2ccccc2c1=O,COc1cc(C)ccc1[C@H](C)NC(=O)Cn1nnc2ccccc2c1=O,CHEMBL4789631,chembl_dataset,30.0,1,,30.0,30.0
COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,fang_2730,fang_dataset,36.191999979552776,1,,36.191999979552776,36.191999979552776
COc1cc(C2CC2)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C2CC2)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5561089,chembl_dataset,27.756,1,,27.756,27.756
COc1cc(C2CCN(CC#Cc3ccc4c(c3)CN(C3CCC(=O)[N-]C3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(C2CCN(CC#Cc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5393969,chembl_dataset,15.2144,1,,15.2144,15.2144
