SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log1p_deduplicated,n_reps,y_std,y_min,y_max
COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCC[N-]S(C)(=O)=O,COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCNS(C)(=O)=O,CHEMBL3358097,chembl_dataset,3.191940298826957,1,,3.191940298826957,3.191940298826957
COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1,fang_1264,fang_dataset,5.692310252528598,1,,5.692310252528598,5.692310252528598
COc1ccc(-c2nc3cc(C4=N[N-]C(=O)CC4C)ccc3[n-]2)cc1,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,CHEMBL24646,chembl_dataset,2.733847893923351,1,,2.733847893923351,2.733847893923351
COc1ccc(-c2nc3cc(F)c(F)cc3n2C(C(=O)NC2CCC(C(=O)[O-])CC2)C2CCCCC2)c(Cl)n1,COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(Cl)n1,CHEMBL1668262,chembl_dataset,1.6315907170752335,1,,1.6315907170752335,1.6315907170752335
COc1ccc(-c2nc3cc(F)c(F)cc3n2C(C(=O)NC2CCC(C(=O)[O-])CC2)C2CCCCC2)c(OC)n1,COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(OC)n1,CHEMBL1668261,chembl_dataset,0.7070500857289368,1,,0.7070500857289368,0.7070500857289368
COc1ccc(-c2nc3cc(OCCCN(C)C)ccc3[nH]2)cc1NC(=O)c1cccc(NC(=O)c2ncc[nH]2)c1,COc1ccc(-c2nc3ccc(OCCCN(C)C)cc3[nH]2)cc1NC(=O)c1cccc(NC(=O)c2ncc[nH]2)c1,E-0002284,openadmet_expansion_train,2.766319109226186,1,,2.766319109226186,2.766319109226186
COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015217,openadmet_expansion_train,3.6712245188752153,1,,3.6712245188752153,3.6712245188752153
COc1ccc(-c2nn(C)c3ccccc23)c(OC)c1OC,COc1ccc(-c2nn(C)c3ccccc23)c(OC)c1OC,fang_1948,fang_dataset,4.568775875347124,1,,4.568775875347124,4.568775875347124
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,fang_1137,fang_dataset,3.920487083872527,1,,3.920487083872527,3.920487083872527
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(C)c4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(C)c4)C3)o2)cc1,CHEMBL3786272,chembl_dataset,3.161924448418062,1,,3.161924448418062,3.161924448418062
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,CHEMBL3787170,chembl_dataset,3.7881816551878,1,,3.7881816551878,3.7881816551878
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cc4)C3)o2)cc1,CHEMBL3787134,chembl_dataset,2.916472592568359,1,,2.916472592568359,2.916472592568359
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cn4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)cn4)C3)o2)cc1,CHEMBL3787492,chembl_dataset,2.6647250763638364,1,,2.6647250763638364,2.6647250763638364
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)CC5(C)COC5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)CC5(C)COC5)cc4)C3)o2)cc1,CHEMBL3786311,chembl_dataset,4.736899956665986,1,,4.736899956665986,4.736899956665986
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1,CHEMBL3786350,chembl_dataset,3.978334953114859,1,,3.978334953114859,3.978334953114859
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCCO6)C5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCCO6)C5)cc4)C3)o2)cc1,CHEMBL3670638,chembl_dataset,3.427904224490719,1,,3.427904224490719,3.427904224490719
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(CCOC6)C5)cc4)C3)o2)cc1,CHEMBL3786841,chembl_dataset,2.733847893923351,1,,2.733847893923351,2.733847893923351
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,CHEMBL3787394,chembl_dataset,2.6647250763638364,1,,2.6647250763638364,2.6647250763638364
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCC(C)(O)C5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCC(C)(O)C5)cc4)C3)o2)cc1,CHEMBL3787261,chembl_dataset,1.3554226974528036,1,,1.3554226974528036,1.3554226974528036
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC5)cc4)C3)o2)cc1,CHEMBL3786169,chembl_dataset,3.1174187918105902,1,,3.1174187918105902,3.1174187918105902
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC56COC6)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC56COC6)cc4)C3)o2)cc1,CHEMBL3670644,chembl_dataset,4.344740049887865,1,,4.344740049887865,4.344740049887865
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1,CHEMBL3787028,chembl_dataset,3.664484297279215,1,,3.664484297279215,3.664484297279215
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCN(C)CC5)c(F)c4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCN(C)CC5)c(F)c4)C3)o2)cc1,CHEMBL3787461,chembl_dataset,3.637796663884621,1,,3.637796663884621,3.637796663884621
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCOCC5)c(OC)c4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCOCC5)c(OC)c4)C3)o2)cc1,CHEMBL3785102,chembl_dataset,5.835675859812004,1,,5.835675859812004,5.835675859812004
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CNCC5(C)COC5)cc4)C3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CNCC5(C)COC5)cc4)C3)o2)cc1,CHEMBL4482868,chembl_dataset,4.671744134237732,1,,4.671744134237732,4.671744134237732
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,CHEMBL3787462,chembl_dataset,3.021984644698057,1,,3.021984644698057,3.021984644698057
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cn4)CC3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCCC5)cn4)CC3)o2)cc1,CHEMBL3785819,chembl_dataset,3.245400903807556,1,,3.245400903807556,3.245400903807556
COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCOCC5)cc4)CC3)o2)cc1,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CCOCC5)cc4)CC3)o2)cc1,CHEMBL3786662,chembl_dataset,4.317701424117324,1,,4.317701424117324,4.317701424117324
COc1ccc(-c2nnc(Sc3cc(C)nc4ncnn34)o2)cc1,COC1=CC=C(C2=NN=C(SC3=CC(C)=NC4=NC=NN34)O2)C=C1,ASAP-0027845,openadmet_polaris,4.983250393883177,1,,4.983250393883177,4.983250393883177
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,fang_662,fang_dataset,3.473331979123208,1,,3.473331979123208,3.473331979123208
COc1ccc(-c2noc(-c3cnc(Oc4ccc5cc(C(=O)N6CCN(Cc7ccc(OCC(F)(F)F)cc7)CC6)n(C)c5c4)cn3)n2)cc1,COc1ccc(-c2noc(-c3cnc(Oc4ccc5cc(C(=O)N6CCN(Cc7ccc(OCC(F)(F)F)cc7)CC6)n(C)c5c4)cn3)n2)cc1,CHEMBL5177956,chembl_dataset,2.98630800430615,1,,2.98630800430615,2.98630800430615
COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,COc1ccc(-c2noc([C@@H]3CCCN3Cc3ccccc3)n2)cn1,fang_1195,fang_dataset,4.506432136655512,1,,4.506432136655512,4.506432136655512
COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,fang_949,fang_dataset,4.594958221636161,1,,4.594958221636161,4.594958221636161
COc1ccc(-c2sc(C)nc2C(=O)N2CCC[C@H]2Cc2ccc(OC)c(OC)c2)cc1,COc1ccc(-c2sc(C)nc2C(=O)N2CCC[C@H]2Cc2ccc(OC)c(OC)c2)cc1,CHEMBL3740186,chembl_dataset,5.37934420519041,1,,5.37934420519041,5.37934420519041
COc1ccc(-n2[nH]c(C)c(C(C)=Nc3ccc(S([NH-])(=O)=O)cc3)c2=O)cc1,COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,fang_355,fang_dataset,2.294452109919968,1,,2.294452109919968,2.294452109919968
COc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)[N-]OCC(F)F)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,COc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOCC(F)F)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,CHEMBL5419365,chembl_dataset,2.1258479144939915,1,,2.1258479144939915,2.1258479144939915
COc1ccc(-n2c(=O)n(C3CCN(c4cc(N)ccn4)CC3)c3ncccc32)cc1,COc1ccc(-n2c(=O)n(C3CCN(c4cc(N)ccn4)CC3)c3ncccc32)cc1,CHEMBL493972,chembl_dataset,3.204533463152324,1,,3.204533463152324,3.204533463152324
COc1ccc(-n2c(C)nnc2C2CCN(c3ccccn3)CC2)cc1,COc1ccc(-n2c(C)nnc2C2CCN(c3ccccn3)CC2)cc1,CHEMBL1837012,chembl_dataset,2.510249457459796,1,,2.510249457459796,2.510249457459796
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,fang_322,fang_dataset,1.7909257893197787,1,,1.7909257893197787,1.7909257893197787
COc1ccc(-n2c([C@H](Cc3cc(F)cc(F)c3)NC(=O)CN3CCN(S(=O)(=O)c4ccc(N)cc4)CC3)nc3ccccc3c2=O)cc1,COc1ccc(-n2c([C@H](Cc3cc(F)cc(F)c3)NC(=O)CN3CCN(S(=O)(=O)c4ccc(N)cc4)CC3)nc3ccccc3c2=O)cc1,CHEMBL5419397,chembl_dataset,5.000013751364119,1,,5.000013751364119,5.000013751364119
COc1ccc(-n2cc(-c3[nH]nc4cc(Cl)c(N[C@@H]5CCN(C6COC6)C5)cc34)cn2)cc1,COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@@H]5CCN(C6COC6)C5)cc34)cn2)cc1,CHEMBL4847487,chembl_dataset,4.89494007742822,1,,4.89494007742822,4.89494007742822
COc1ccc(-n2cc(-c3[nH]nc4cc(Cl)c(N[C@H]5CNCC56CC6)cc34)cn2)cc1,COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@H]5CNCC56CC6)cc34)cn2)cc1,CHEMBL4871278,chembl_dataset,4.457988565754628,1,,4.457988565754628,4.457988565754628
COc1ccc(-n2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)nn2)c([O-])c1,COc1ccc(-n2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)nn2)c(O)c1,E-0014391,openadmet_expansion_train,3.858622228701031,1,,3.858622228701031,3.858622228701031
COc1ccc(-n2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cn2)c(OC)c1,COc1ccc(-n2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cn2)c(OC)c1,E-0014132,openadmet_expansion_train,2.923161580719156,1,,2.923161580719156,2.923161580719156
COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,fang_222,fang_dataset,3.651878276735212,1,,3.651878276735212,3.651878276735212
COc1ccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)cc1,COc1ccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C[C@H]5CCCO5)C4)c(=O)c3n2)cc1,CHEMBL3218911,chembl_dataset,3.1174187918105902,1,,3.1174187918105902,3.1174187918105902
COc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c1,COc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c1,CHEMBL3949919,chembl_dataset,4.831412929839974,1,,4.831412929839974,4.831412929839974
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,fang_1655,fang_dataset,3.793554735242111,1,,3.793554735242111,3.793554735242111
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,fang_1612,fang_dataset,5.206848798837078,1,,5.206848798837078,5.206848798837078
COc1ccc(/C=C/C(=O)c2ccc([O-])c(O)c2)cc1OCC1CC1,COc1ccc(/C=C/C(=O)c2ccc(O)c(O)c2)cc1OCC1CC1,CHEMBL5434479,chembl_dataset,3.616308761279101,1,,3.616308761279101,3.616308761279101
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1[O-],COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,chembl_dataset,3.235853326627863,3,2.198832479735213,0.6968602784718281,4.505349850705881
COc1ccc(/[NH+]=C(\N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)cc1,COc1ccc(/N=C(\N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)cc1.Cl,CHEMBL5219819,chembl_dataset,2.327472808501825,1,,2.327472808501825,2.327472808501825
COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,fang_2434,fang_dataset,2.5154358547838704,1,,2.5154358547838704,2.5154358547838704
COc1ccc(Br)c(-c2nnc(N)o2)c1,COc1ccc(Br)c(-c2nnc(N)o2)c1,fang_378,fang_dataset,2.857733775844312,1,,2.857733775844312,2.857733775844312
COc1ccc(Br)cc1Cn1c(C(=O)NCC(C)(C)CO)cc2cc(C#N)ccc21,COc1ccc(Br)cc1Cn1c(C(=O)NCC(C)(C)CO)cc2cc(C#N)ccc21,CHEMBL1760650,chembl_dataset,3.9429247716598512,2,1.044243002829761,3.204533463152324,4.681316080167378
COc1ccc(Br)cc1Cn1c(C(=O)NCCCO)cc2cc(C#N)ccc21,COc1ccc(Br)cc1Cn1c(C(=O)NCCCO)cc2cc(C#N)ccc21,CHEMBL1760670,chembl_dataset,3.764636066513183,1,,3.764636066513183,3.764636066513183
COc1ccc(C#Cc2ccc(C(=O)N3CCC[C@@H](CO)C3)cc2)cc1,COc1ccc(C#Cc2ccc(C(=O)N3CCC[C@@H](CO)C3)cc2)cc1,CHEMBL2204445,chembl_dataset,6.350536615646436,1,,6.350536615646436,6.350536615646436
COc1ccc(C#Cc2ccc([C@@H]3[C@H](CO)N4CCCCN(C(=O)Nc5cccc(F)c5)C[C@@H]34)cc2)cc1,COc1ccc(C#Cc2ccc([C@@H]3[C@H](CO)N4CCCCN(C(=O)Nc5cccc(F)c5)C[C@@H]34)cc2)cc1,CHEMBL2361207,chembl_dataset,3.9612580230165744,1,,3.9612580230165744,3.9612580230165744
COc1ccc(C#N)cc1-c1ccc(C[N-]S(=O)(=O)c2c(C)noc2C)cc1,COc1ccc(C#N)cc1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,CHEMBL3086014,chembl_dataset,5.3207831112637,1,,5.3207831112637,5.3207831112637
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(F)cc1)C1CCOCC1,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(F)cc1)C1CCOCC1,CHEMBL4776153,chembl_dataset,5.300475037101836,1,,5.300475037101836,5.300475037101836
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4783518,chembl_dataset,5.747837636852372,1,,5.747837636852372,5.747837636852372
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,CHEMBL4781324,chembl_dataset,4.642465970731788,1,,4.642465970731788,4.642465970731788
COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1N,COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1N,CHEMBL4159373,chembl_dataset,3.811185578497904,1,,3.811185578497904,3.811185578497904
COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1[O-],COc1ccc(C(=C(F)F)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL508617,chembl_dataset,4.2015833128917,1,,4.2015833128917,4.2015833128917
COc1ccc(C(=O)C(Cn2ccnc2)NC(=O)c2cnc(-c3cccc(F)c3)nc2)cc1,COc1ccc(C(=O)C(Cn2ccnc2)NC(=O)c2cnc(-c3cccc(F)c3)nc2)cc1,CHEMBL5425566,chembl_dataset,4.581205308534259,1,,4.581205308534259,4.581205308534259
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc(=O)c4c([nH]3)CCOC4)CC3CC3)CC2)cc1,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,fang_532,fang_dataset,2.4724966295225017,1,,2.4724966295225017,2.4724966295225017
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,fang_813,fang_dataset,1.7472849796977743,1,,1.7472849796977743,1.7472849796977743
COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,fang_910,fang_dataset,1.7472849796977743,1,,1.7472849796977743,1.7472849796977743
COc1ccc(C(=O)N(c2cc(C)ccn2)C2CCN(c3cc(N)ccn3)CC2)cc1,COc1ccc(C(=O)N(c2cc(C)ccn2)C2CCN(c3cc(N)ccn3)CC2)cc1,CHEMBL493515,chembl_dataset,2.590467145448493,1,,2.590467145448493,2.590467145448493
COc1ccc(C(=O)N2CC(c3cc(C)nc4ncnn34)CC(F)(F)C2)cc1C,COc1ccc(C(=O)N2CC(c3cc(C)nc4ncnn34)CC(F)(F)C2)cc1C,CHEMBL4093237,chembl_dataset,2.899639787828169,1,,2.899639787828169,2.899639787828169
COc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)c([O-])c1,COc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)c(O)c1,CHEMBL561535,chembl_dataset,5.4510384535657,1,,5.4510384535657,5.4510384535657
COc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)cc1,COc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)cc1,CHEMBL551738,chembl_dataset,5.53338948872752,1,,5.53338948872752,5.53338948872752
COc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)cc1OC,COc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)cc1OC,CHEMBL560995,chembl_dataset,5.5093883366279774,1,,5.5093883366279774,5.5093883366279774
COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c(OC)c1,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c(OC)c1,CHEMBL1163877,chembl_dataset,2.847371466683467,1,,2.847371466683467,2.847371466683467
COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,CHEMBL1163879,chembl_dataset,3.187707087376084,1,,3.187707087376084,3.187707087376084
COc1ccc(C(=O)N2CCCC(c3cc(C)nc4ncnn34)C2)cc1C,COc1ccc(C(=O)N2CCCC(c3cc(C)nc4ncnn34)C2)cc1C,CHEMBL4069050,chembl_dataset,2.954681086104376,1,,2.954681086104376,2.954681086104376
COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,fang_1833,fang_dataset,1.7472849796977743,1,,1.7472849796977743,1.7472849796977743
COc1ccc(C(=O)N2CCCC2)cc1NC(C)C,COc1ccc(C(=O)N2CCCC2)cc1NC(C)C,fang_1425,fang_dataset,2.17747528240129,1,,2.17747528240129,2.17747528240129
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,CHEMBL4785723,chembl_dataset,4.997239300425918,1,,4.997239300425918,4.997239300425918
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)CC(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)CC(C)C,CHEMBL4778158,chembl_dataset,6.985086621918461,1,,6.985086621918461,6.985086621918461
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,CHEMBL4761183,chembl_dataset,5.611009074503846,1,,5.611009074503846,5.611009074503846
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)CC(C)(C)C,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)CC(C)(C)C,CHEMBL4786093,chembl_dataset,7.405981867171612,1,,7.405981867171612,7.405981867171612
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4780500,chembl_dataset,6.725849635684172,1,,6.725849635684172,6.725849635684172
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,CHEMBL4785737,chembl_dataset,4.33131212012938,1,,4.33131212012938,4.33131212012938
COc1ccc(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)c1,COc1ccc(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)c1,CHEMBL3930115,chembl_dataset,5.090037796882369,1,,5.090037796882369,5.090037796882369
COc1ccc(C(=O)N2CC[C@@H](C)[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc1OC,COc1ccc(C(=O)N2CC[C@@H](C)[C@H](c3cc(C(F)F)nc4ncnn34)C2)cc1OC,CHEMBL4754478,chembl_dataset,2.733847893923351,1,,2.733847893923351,2.733847893923351
COc1ccc(C(=O)N2C[C@@H]3COc4cc(F)ccc4[C@@H]3N2Cc2cccc(-c3ncccn3)c2)cn1,COc1ccc(C(=O)N2C[C@@H]3COc4cc(F)ccc4[C@@H]3N2Cc2cccc(-c3ncccn3)c2)cn1,CHEMBL5618594,chembl_dataset,6.545246206707415,1,,6.545246206707415,6.545246206707415
COc1ccc(C(=O)N2Cc3c(N4CCOC[C@H]4C)nc(-c4cccc5[nH]ccc45)nc3C2(C)C)cc1,COc1ccc(C(=O)N2Cc3c(N4CCOC[C@H]4C)nc(-c4cccc5[nH]ccc45)nc3C2(C)C)cc1,CHEMBL5422058,chembl_dataset,4.941642422609304,1,,4.941642422609304,4.941642422609304
COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)c(OC)c1,COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)c(OC)c1,CHEMBL495346,chembl_dataset,3.811185578497904,1,,3.811185578497904,3.811185578497904
COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1Cl,COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1Cl,CHEMBL492330,chembl_dataset,4.275721228302951,1,,4.275721228302951,4.275721228302951
