SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_nan_deduplicated,n_reps,y_std,y_min,y_max
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3ncccn3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncccn3)ccc12,CHEMBL3901114,chembl_dataset,1.2424420360375308,1,,1.2424420360375308,1.2424420360375308
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3nccs3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3nccs3)ccc12,CHEMBL3932750,chembl_dataset,1.4099331233312946,1,,1.4099331233312946,1.4099331233312946
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)[N-]c3ncns3)ccc12,COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,CHEMBL3682623,chembl_dataset,1.1880843737149382,1,,1.1880843737149382,1.1880843737149382
COc1cc(C(F)(F)F)ccc1COc1cccc(N2C=[NH+]N(Cc3nc4c(F)cc(C(=O)[O-])cc4n3C[C@@H]3CCO3)CC2)n1,COc1cc(C(F)(F)F)ccc1COc1cccc(N2C=NN(Cc3nc4c(F)cc(C(=O)O)cc4n3C[C@@H]3CCO3)CC2)n1,CHEMBL5408881,chembl_dataset,1.0911743607068818,2,0.0,1.0911743607068818,1.0911743607068818
COc1cc(C(F)F)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C(F)F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5532282,chembl_dataset,1.3737209506768495,1,,1.3737209506768495,1.3737209506768495
COc1cc(C(N)=O)ccc1NC(=O)C1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109036,chembl_dataset,0.8750612633917001,1,,0.8750612633917001,0.8750612633917001
COc1cc(C(N)=O)ccc1NC(=O)C1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109042,chembl_dataset,1.0086001717619175,1,,1.0086001717619175,1.0086001717619175
COc1cc(C(N)=O)ccc1NC(=O)C1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109040,chembl_dataset,0.3010299956639812,1,,0.3010299956639812,0.3010299956639812
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,CHEMBL4522192,chembl_dataset,0.8570911546735137,1,,0.8570911546735137,0.8570911546735137
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,CHEMBL4483435,chembl_dataset,0.7109631189952758,1,,0.7109631189952758,0.7109631189952758
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,CHEMBL4521403,chembl_dataset,0.7109631189952758,1,,0.7109631189952758,0.7109631189952758
COc1cc(C)[n-]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,CHEMBL3605456,chembl_dataset,2.053385799817482,1,,2.053385799817482,2.053385799817482
COc1cc(C)c(C(=O)N2C[C@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@H]3C2)c(C)c1,COc1cc(C)c(C(=O)N2C[C@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@H]3C2)c(C)c1,CHEMBL1097816,chembl_dataset,2.394010157234125,1,,2.394010157234125,2.394010157234125
COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1C,CHEMBL539670,chembl_dataset,1.7853298350107671,1,,1.7853298350107671,1.7853298350107671
COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1OC,COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)cc1OC,CHEMBL554086,chembl_dataset,2.0,1,,2.0,2.0
COc1cc(C)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5550048,chembl_dataset,1.591776711276067,1,,1.591776711276067,1.591776711276067
COc1cc(C)c(S(=O)(=O)[N-]C(Cc2ccc(Cl)cc2)C(=O)N(CCCN2CCN(C)CC2)Cc2ccccc2)c(C)c1C,COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N(CCCN2CCN(C)CC2)Cc2ccccc2)c(C)c1C,CHEMBL1773857,chembl_dataset,2.4302944059790024,1,,2.4302944059790024,2.4302944059790024
COc1cc(C)c2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,COc1cc(C)c2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015428,openadmet_expansion_train,1.4183012913197457,1,,1.4183012913197457,1.4183012913197457
COc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,COc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015351,openadmet_expansion_train,1.54282542695918,1,,1.54282542695918,1.54282542695918
COc1cc(C)cc(OC)c1-c1ccc(-c2nn[n-]n2)cc1,COc1cc(C)cc(OC)c1-c1ccc(-c2nn[nH]n2)cc1,fang_2265,fang_dataset,0.675686709,1,,0.675686709,0.675686709
COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,COc1cc(C)cc(OC)c1-c1ccc(OCC(N)=O)cc1,fang_3027,fang_dataset,0.675686709,1,,0.675686709,0.675686709
COc1cc(C)cc(OC)c1-c1cccc2c(N(CC3CCOCC3)CC3CC3)c(OC)nn12,COc1cc(C)cc(OC)c1-c1cccc2c(N(CC3CCOCC3)CC3CC3)c(OC)nn12,CHEMBL2087795,chembl_dataset,2.767867970331748,1,,2.767867970331748,2.767867970331748
COc1cc(C)ccc1NC(=O)C(C)(C)c1ccccc1C(C)C,COc1cc(C)ccc1NC(=O)C(C)(C)c1ccccc1C(C)C,CHEMBL5589876,chembl_dataset,2.7288308379587813,1,,2.7288308379587813,2.7288308379587813
COc1cc(C)ccc1NC(=O)C(C)c1ccccc1C(C)C,COc1cc(C)ccc1NC(=O)[C@H](C)c1ccccc1C(C)C,CHEMBL5542663,chembl_dataset,2.6008248402534644,1,,2.6008248402534644,2.6008248402534644
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CC1,CHEMBL5575291,chembl_dataset,2.6118761867329447,1,,2.6118761867329447,2.6118761867329447
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCC1,CHEMBL5572985,chembl_dataset,2.788694298647668,1,,2.788694298647668,2.788694298647668
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCCCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCCCC1,CHEMBL5593767,chembl_dataset,2.618374479769862,1,,2.618374479769862,2.618374479769862
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CCC(=O)[O-])CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CCC(=O)O)CC1,CHEMBL5555025,chembl_dataset,1.6030577216857562,2,0.0,1.6030577216857562,1.6030577216857562
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CO)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CO)CC1,CHEMBL5591868,chembl_dataset,2.4575973179328545,1,,2.4575973179328545,2.4575973179328545
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C)CC1,CHEMBL5574163,chembl_dataset,1.9096202059496985,1,,1.9096202059496985,1.9096202059496985
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(CCO)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(CCO)CC1,CHEMBL5569110,chembl_dataset,1.7901443650429003,1,,1.7901443650429003,1.7901443650429003
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C[C@H](O)CO)CC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C[C@H](O)CO)CC1,CHEMBL5556401,chembl_dataset,2.0726909550128685,1,,2.0726909550128685,2.0726909550128685
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCNCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCNCC1,CHEMBL5563392,chembl_dataset,1.7443868744822255,1,,1.7443868744822255,1.7443868744822255
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCOCC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCOCC1,CHEMBL5572152,chembl_dataset,2.848949851718807,1,,2.848949851718807,2.848949851718807
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CN(C(=O)CCC(=O)[O-])C1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CN(C(=O)CCC(=O)O)C1,CHEMBL5564894,chembl_dataset,1.8928067069400485,1,,1.8928067069400485,1.8928067069400485
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CNC1,COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CNC1,CHEMBL5571345,chembl_dataset,1.5560611590095326,2,0.0,1.5560611590095326,1.5560611590095326
COc1cc(C)ccc1NC(=O)Cc1ccccc1C(C)C,COc1cc(C)ccc1NC(=O)Cc1ccccc1C(C)C,CHEMBL5571798,chembl_dataset,2.616219167743727,1,,2.616219167743727,2.616219167743727
COc1cc(C)ccc1Oc1ncccc1C(NC1CCCCC1)=[NH+]O,COc1cc(C)ccc1Oc1ncccc1/C(=N/O)NC1CCCCC1,CHEMBL1859828,chembl_dataset,1.290746715612086,1,,1.290746715612086,1.290746715612086
COc1cc(C)ccc1[C@H](C)NC(=O)Cn1nnc2ccccc2c1=O,COc1cc(C)ccc1[C@H](C)NC(=O)Cn1nnc2ccccc2c1=O,CHEMBL4789631,chembl_dataset,1.4771212547196624,1,,1.4771212547196624,1.4771212547196624
COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,fang_2730,fang_dataset,1.558612583,1,,1.558612583,1.558612583
COc1cc(C2CC2)c(O[C@H]2CC[C@@](C)(C(=O)[O-])CC2)cc1C(=O)N[C@H]1C(C(=O)NCC2(C)CCC2)[C@@H]2CC[C@H]1C2,COc1cc(C2CC2)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)NCC1(C)CCC1,CHEMBL5561089,chembl_dataset,1.4433568788182445,1,,1.4433568788182445,1.4433568788182445
COc1cc(C2CCN(CC#Cc3ccc4c(c3)CN(C3CCC(=O)[N-]C3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(C2CCN(CC#Cc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5393969,chembl_dataset,1.1822548300542144,1,,1.1822548300542144,1.1822548300542144
COc1cc(C2CCN(CC3CN(c4ccc5c(c4)C(=O)N(C4CCC(=O)[N-]C4=O)C5=O)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(C2CCN(CC3CN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5395301,chembl_dataset,0.9150831016512004,1,,0.9150831016512004,0.9150831016512004
COc1cc(C2CCN(CC3CN(c4ccc5c(c4)CN(C4CCC(=O)[N-]C4=O)C5=O)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(C2CCN(CC3CN(c4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5430072,chembl_dataset,1.413393655440801,1,,1.413393655440801,1.413393655440801
COc1cc(C2CCN(CCCC#Cc3cccc4c3CN(C3CCC(=O)[N-]C3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(C2CCN(CCCC#Cc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5425306,chembl_dataset,1.033182413729195,1,,1.033182413729195,1.033182413729195
COc1cc(C2CCN(CCCCCC#Cc3cccc4c3CN(C3CCC(=O)[N-]C3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(C2CCN(CCCCCC#Cc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5425607,chembl_dataset,0.7443868744822255,1,,0.7443868744822255,0.7443868744822255
COc1cc(C=C2C(=O)[N-]N(c3ccccc3)C2=O)ccc1OCC(N)=O,COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,fang_1624,fang_dataset,2.197440459,1,,2.197440459,2.197440459
COc1cc(C=Cc2ccc(NC(=O)C3CC3)cc2)c(/C=C/[N+](=O)[O-])c(OC)c1,COc1cc(/C=C/c2ccc(NC(=O)C3CC3)cc2)c(/C=C/[N+](=O)[O-])c(OC)c1,CHEMBL4849582,chembl_dataset,1.348485126061313,2,0.04100649896213276,1.31948915257247,1.3774810995501563
COc1cc(C=Cc2ccc(NC(=O)c3ccco3)cc2)c(/C=C/[N+](=O)[O-])c(OC)c1,COc1cc(/C=C/c2ccc(NC(=O)c3ccco3)cc2)c(/C=C/[N+](=O)[O-])c(OC)c1,CHEMBL5202921,chembl_dataset,1.011993114659257,1,,1.011993114659257,1.011993114659257
COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1,fang_1667,fang_dataset,1.911674192,1,,1.911674192,1.911674192
COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,fang_2675,fang_dataset,1.782716219,1,,1.782716219,1.782716219
COc1cc(CCNCCCCCC#Cc2cccc3c2C(=O)N(C2CCC(=O)[N-]C2=O)C3=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(CCNCCCCCC#Cc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5436489,chembl_dataset,1.7828451263014011,1,,1.7828451263014011,1.7828451263014011
COc1cc(CCNCCCCCC#Cc2cccc3c2CN(C2CCC(=O)[N-]C2=O)C3=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,COc1cc(CCNCCCCCC#Cc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL5405062,chembl_dataset,1.6030577216857562,1,,1.6030577216857562,1.6030577216857562
COc1cc(CCn2cnc3ccc(-c4c(C)noc4C)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4c(C)noc4C)cc3c2=O)cc(OC)c1,CHEMBL4437458,chembl_dataset,-0.6420651529995461,1,,-0.6420651529995461,-0.6420651529995461
COc1cc(CCn2cnc3ccc(-c4ccccc4S(=O)(=O)N(C)C)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4ccccc4S(=O)(=O)N(C)C)cc3c2=O)cc(OC)c1,CHEMBL4475432,chembl_dataset,-0.5331323796458906,1,,-0.5331323796458906,-0.5331323796458906
COc1cc(CCn2cnc3ccc(-c4ccccc4S([NH-])(=O)=O)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4ccccc4S(N)(=O)=O)cc3c2=O)cc(OC)c1,CHEMBL4435576,chembl_dataset,-0.9136401693252518,1,,-0.9136401693252518,-0.9136401693252518
COc1cc(CCn2cnc3ccc(-c4cn[n-]c4C)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4cn[nH]c4C)cc3c2=O)cc(OC)c1,CHEMBL4557775,chembl_dataset,-0.9913998282380824,1,,-0.9913998282380824,-0.9913998282380824
COc1cc(CCn2cnc3ccc(-c4cnc(OC)nc4)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4cnc(OC)nc4)cc3c2=O)cc(OC)c1,CHEMBL4483534,chembl_dataset,-1.3665315444204136,1,,-1.3665315444204136,-1.3665315444204136
COc1cc(CCn2cnc3ccc(-c4cnc(OC)nc4OC)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4cnc(OC)nc4OC)cc3c2=O)cc(OC)c1,CHEMBL4440936,chembl_dataset,-1.0506099933550872,1,,-1.0506099933550872,-1.0506099933550872
COc1cc(CCn2cnc3ccc(-c4cncnc4)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4cncnc4)cc3c2=O)cc(OC)c1,CHEMBL4444083,chembl_dataset,-1.1611509092627446,1,,-1.1611509092627446,-1.1611509092627446
COc1cc(CCn2cnc3ccc(-c4noc(C)n4)cc3c2=O)cc(OC)c1,COc1cc(CCn2cnc3ccc(-c4noc(C)n4)cc3c2=O)cc(OC)c1,CHEMBL4460722,chembl_dataset,-1.6575773191777938,1,,-1.6575773191777938,-1.6575773191777938
COc1cc(CCn2cnc3sc4c(c3c2=O)CCC(N2CCSC2)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCC(N2CCSC2)C4)cc(OC)c1,CHEMBL4568398,chembl_dataset,2.242442036037531,1,,2.242442036037531,2.242442036037531
COc1cc(CCn2cnc3sc4c(c3c2=O)CCC2(C4)OCCO2)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCC2(C4)OCCO2)cc(OC)c1,CHEMBL4572174,chembl_dataset,1.8315370502011257,1,,1.8315370502011257,1.8315370502011257
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(C)(C)N)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(C)(C)N)C4)cc(OC)c1,CHEMBL4542643,chembl_dataset,0.4891143693789194,1,,0.4891143693789194,0.4891143693789194
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(C)(C)O)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(C)(C)O)C4)cc(OC)c1,CHEMBL4563035,chembl_dataset,1.2161130973151817,1,,1.2161130973151817,1.2161130973151817
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(C)(F)F)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(C)(F)F)C4)cc(OC)c1,CHEMBL4439566,chembl_dataset,2.2599663810210635,1,,2.2599663810210635,2.2599663810210635
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(F)(F)F)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C(F)(F)F)C4)cc(OC)c1,CHEMBL4587231,chembl_dataset,2.155007914913352,1,,2.155007914913352,2.155007914913352
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C2(O)CC2)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C2(O)CC2)C4)cc(OC)c1,CHEMBL4440963,chembl_dataset,1.474391112558213,1,,1.474391112558213,1.474391112558213
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C2CCC2)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)C2CCC2)C4)cc(OC)c1,CHEMBL4549131,chembl_dataset,2.1518722010604936,1,,2.1518722010604936,2.1518722010604936
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CC(C)C)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CC(C)C)C4)cc(OC)c1,CHEMBL4444041,chembl_dataset,2.304249186015733,1,,2.304249186015733,2.304249186015733
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CN(C)C)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CN(C)C)C4)cc(OC)c1,CHEMBL4578016,chembl_dataset,0.7109631189952758,1,,0.7109631189952758,0.7109631189952758
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CN)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CN)C4)cc(OC)c1,CHEMBL4448180,chembl_dataset,0.3130231103232381,1,,0.3130231103232381,0.3130231103232381
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CO)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(C(=O)CO)C4)cc(OC)c1,CHEMBL4451343,chembl_dataset,0.966235624098582,1,,0.966235624098582,0.966235624098582
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)C(C)C)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)C(C)C)C4)cc(OC)c1,CHEMBL4448484,chembl_dataset,2.1423268831542632,1,,2.1423268831542632,2.1423268831542632
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)C2CCCC2)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)C2CCCC2)C4)cc(OC)c1,CHEMBL4440083,chembl_dataset,2.290746715612086,1,,2.290746715612086,2.290746715612086
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)N(C)C)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)N(C)C)C4)cc(OC)c1,CHEMBL4460871,chembl_dataset,2.232101202699312,1,,2.232101202699312,2.232101202699312
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)N2CCCCC2)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(=O)(=O)N2CCCCC2)C4)cc(OC)c1,CHEMBL4559858,chembl_dataset,2.469875011393249,1,,2.469875011393249,2.469875011393249
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(C)(=O)=O)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(C)(=O)=O)C4)cc(OC)c1,CHEMBL4515308,chembl_dataset,1.5682956154265442,1,,1.5682956154265442,1.5682956154265442
COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S([NH-])(=O)=O)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCN(S(N)(=O)=O)C4)cc(OC)c1,CHEMBL4463088,chembl_dataset,1.290746715612086,1,,1.290746715612086,1.290746715612086
COc1cc(CCn2cnc3sc4c(c3c2=O)CCS(=O)(=O)C4)cc(OC)c1,COc1cc(CCn2cnc3sc4c(c3c2=O)CCS(=O)(=O)C4)cc(OC)c1,CHEMBL4571607,chembl_dataset,1.6652056284346006,1,,1.6652056284346006,1.6652056284346006
COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1[O-],COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,fang_1761,fang_dataset,1.188984699,1,,1.188984699,1.188984699
COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,fang_2284,fang_dataset,0.97386645,1,,0.97386645,0.97386645
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,fang_584,fang_dataset,1.050689028,1,,1.050689028,1.050689028
COc1cc(CN2CCCNCC2)cc2c1OCO2,COc1cc(CN2CCCNCC2)cc2c1OCO2,fang_2600,fang_dataset,0.713742478,1,,0.713742478,0.713742478
COc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,COc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,E-0014926,openadmet_expansion_train,0.9912260756924948,1,,0.9912260756924948,0.9912260756924948
COc1cc(CN2CCO[C@H](COc3cccc(F)c3)C2)ccc1Cl,COc1cc(CN2CCO[C@H](COc3cccc(F)c3)C2)ccc1Cl,CHEMBL3792803,chembl_dataset,1.8382192219076257,1,,1.8382192219076257,1.8382192219076257
