activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
18303868,CHEMBL4127493,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(C(F)(F)F)c(F)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,4.07,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303869,CHEMBL4128885,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(OCC(F)(F)F)cc3F)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,9.24,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303870,CHEMBL4128732,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cc(F)cc(OCC(F)(F)F)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,7.33,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303871,CHEMBL4130100,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(Cl)c(Cl)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,7.39,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303872,CHEMBL4129699,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cccc(Br)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,6.53,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303873,CHEMBL4127633,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cccc(-c4ccccn4)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,8.06,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303874,CHEMBL4127234,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(-c4ccccn4)cc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,7.15,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303875,CHEMBL4128615,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cc(F)cc(-c4ccccn4)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,17.3,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303876,CHEMBL4128691,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(-c4ccccn4)cc3F)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,8.75,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303877,CHEMBL4127305,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cc(-c4ccccn4)ccc3F)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,6.85,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303878,CHEMBL4127446,CS(=O)(=O)c1ccc(-c2nnc(-c3ccc(C(=O)N[C@@H](Cn4ccnc4)c4ccc(Cl)cc4Cl)cc3)o2)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,6.45,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303879,CHEMBL4126063,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3cc(F)cc(-c4ncncc4F)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,8.37,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735768,CHEMBL3629567,O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1F)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,12.3,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735769,CHEMBL4277680,O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1Cl)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,8.35,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735770,CHEMBL4283044,O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1Cl)c1ccc(-c2nnc(-c3ccccn3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,10.8,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735771,CHEMBL4288544,O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccc(F)cc2)cc1Cl)c1ccc(-c2nnc(-c3ccncc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,11.1,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735772,CHEMBL4277890,O=C(N[C@@H](Cn1ccnc1)c1ccc(-c2ccccc2)cc1Cl)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,10.5,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735773,CHEMBL4291968,[2H]c1c([2H])c([2H])c(-c2ccc([C@H](Cn3ccnc3)NC(=O)c3ccc(-c4nnc(-c5ccccc5)o4)cc3)c(Cl)c2)c([2H])c1[2H],smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,10.6,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735774,CHEMBL4281347,CS(=O)(=O)c1ccc(-c2ccc([C@H](Cn3ccnc3)NC(=O)c3ccc(-c4nnc(-c5ccccc5)o4)cc3)c(Cl)c2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,7.46,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735775,CHEMBL4276822,O=C(N[C@@H](Cn1ccnc1)c1c(F)cc(-c2ccc(F)cc2)cc1F)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,10.1,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735776,CHEMBL4128885,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(OCC(F)(F)F)cc3F)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,9.24,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18735777,CHEMBL4129161,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(F)c(F)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4261076,CHEMBL4257584,2018,CL,=,5.54,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition and measured after 45 mins by LC/MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition and measured after 45 mins by lc/ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18913288,CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL4321382,CHEMBL4316622,2019,CL,=,762.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of NADPH regenerating system by LC/MS analysis,hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of nadph regenerating system by lc/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18913289,CHEMBL4449173,O=C(CCl)Nc1cccc(Cn2nc(-c3ccc(Oc4ccccc4)cc3)cc2CO)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL4321382,CHEMBL4316622,2019,CL,=,117.9,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of NADPH regenerating system by LC/MS analysis,hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of nadph regenerating system by lc/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18913290,CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,smiles_found,CHEMBL612558,ADMET,CHEMBL4321382,CHEMBL4316622,2019,CL,=,95.4,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of NADPH regenerating system by LC/MS analysis,hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of nadph regenerating system by lc/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18913291,CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL4321382,CHEMBL4316622,2019,CL,=,108.9,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of NADPH regenerating system by LC/MS analysis,hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of nadph regenerating system by lc/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18913292,CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4321382,CHEMBL4316622,2019,CL,=,173.8,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of NADPH regenerating system by LC/MS analysis,hepatic clearance in human liver microsomes further incubated of 5 to 60 mins in presence of nadph regenerating system by lc/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014578,CHEMBL3964225,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C(N)=O)[nH]c2c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,76.67,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014579,CHEMBL3915707,CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,60.0,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014580,CHEMBL4551285,CCN(C)C(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,63.33,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014581,CHEMBL4454597,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,50.0,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014582,CHEMBL4470856,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3C)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,141.67,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014583,CHEMBL4548794,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3Cl)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,200.0,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014584,CHEMBL4555653,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3C(C)(C)C)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,1616.67,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014585,CHEMBL4454614,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3F)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,150.0,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014586,CHEMBL4469571,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3Cl)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,255.0,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014587,CHEMBL4434761,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3Br)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,266.67,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
19014588,CHEMBL4462804,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL4346338,CHEMBL4342522,2020,CL,=,90.0,mL.min-1.kg-1,,,A,Unbound hepatic clearance in human liver microsomes,unbound hepatic clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
