SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_low_deduplicated,n_reps,y_std,y_min,y_max
Cc1[nH]nc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)c1C(F)(F)F,Cc1[nH]nc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)c1C(F)(F)F,E-0014566,openadmet_expansion_train,1.0253058652647702,1,,1.0253058652647702,1.0253058652647702
Cc1[nH]nc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1-c1ccc2ncsc2c1,Cc1[nH]nc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1-c1ccc2ncsc2c1,E-0014356,openadmet_expansion_train,2.0755469613925306,1,,2.0755469613925306,2.0755469613925306
Cc1[nH]nc(Nc2cccc3c2CN(C)C3=O)c1C,Cc1[nH]nc(Nc2cccc3c2CN(C)C3=O)c1C,CHEMBL5595540,chembl_dataset,0.5465426634781311,1,,0.5465426634781311,0.5465426634781311
Cc1[nH]nc2[nH]c(=O)cc(C3CCC(CC(=O)N4CC(Cc5ccccc5)C4)CC3)c12,Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CC(Cc5ccccc5)C4)CC3)c12,CHEMBL4649484,chembl_dataset,1.944482672150169,1,,1.944482672150169,1.944482672150169
Cc1[nH]nc2[nH]c(=O)cc(C3CCC(CC(=O)N4CCC(C)(C)CC4)CC3)c12,Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(C)(C)CC4)CC3)c12,CHEMBL4636507,chembl_dataset,1.8512583487190752,1,,1.8512583487190752,1.8512583487190752
Cc1[nH]nc2[nH]c(=O)cc(C3CCC(CC(=O)N4CCC(c5ccccc5)C4)CC3)c12,Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(c5ccccc5)C4)CC3)c12,CHEMBL4639606,chembl_dataset,1.880813592280792,1,,1.880813592280792,1.880813592280792
Cc1[nH]nc2c(C)cc(C(=O)N3CCC4(CC3)CC(=O)c3nn(C5CCOC5)c(C)c3O4)cc12,Cc1n[nH]c2c(C)cc(C(=O)N3CCC4(CC3)CC(=O)c3nn(C5CCOC5)c(C)c3O4)cc12,CHEMBL1958372,chembl_dataset,1.3820170425748683,1,,1.3820170425748683,1.3820170425748683
Cc1[nH]nc2c1[C@@H](O)[C@H](n1nnc3ccccc31)[C@@H](c1ccccc1)N2,Cc1n[nH]c2c1[C@@H](O)[C@H](n1nnc3ccccc31)[C@@H](c1ccccc1)N2,CHEMBL5406998,chembl_dataset,0.7167043302302416,1,,0.7167043302302416,0.7167043302302416
Cc1[nH]nc2c1[C@@H](O)[C@H](n1nnc3ccccc31)[C@@H](c1ccccc1Br)N2,Cc1n[nH]c2c1[C@@H](O)[C@H](n1nnc3ccccc31)[C@@H](c1ccccc1Br)N2,CHEMBL5396013,chembl_dataset,1.3025040923557138,1,,1.3025040923557138,1.3025040923557138
Cc1[nH]nc2c1[C@@H](O)[C@H](n1nnc3ccccc31)[C@@H](c1ccccc1Cl)N2,Cc1n[nH]c2c1[C@@H](O)[C@H](n1nnc3ccccc31)[C@@H](c1ccccc1Cl)N2,CHEMBL5404112,chembl_dataset,0.9577221899133724,1,,0.9577221899133724,0.9577221899133724
Cc1[nH]nc2cc(OCCNC[C@H](O)c3cccc([N-]S(=O)(=O)C4CCC4)c3)ccc12,Cc1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(=O)(=O)C4CCC4)c3)ccc12,CHEMBL4067502,chembl_dataset,1.7634279935629371,1,,1.7634279935629371,1.7634279935629371
Cc1[nH]nc2cc(OCCNC[C@H](O)c3cccc([N-]S(=O)(=O)c4ccccc4)c3)ccc12,Cc1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(=O)(=O)c4ccccc4)c3)ccc12,CHEMBL4089669,chembl_dataset,2.667452952889954,1,,2.667452952889954,2.667452952889954
Cc1[nH]nc2ccc(-c3nnc4n3[C@H](c3ccc(Cl)cc3)CNC4)cc12,Cc1n[nH]c2ccc(-c3nnc4n3[C@H](c3ccc(Cl)cc3)CNC4)cc12,CHEMBL5405004,chembl_dataset,1.8188854145940097,1,,1.8188854145940097,1.8188854145940097
Cc1[nH]nc2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,Cc1n[nH]c2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,CHEMBL3956719,chembl_dataset,2.645422269349092,1,,2.645422269349092,2.645422269349092
Cc1[nH]nc2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)nc12,Cc1n[nH]c2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)nc12,CHEMBL3947140,chembl_dataset,1.9294189257142929,1,,1.9294189257142929,1.9294189257142929
Cc1[nH]nc2ccc(C(=O)N3CCN(C)CC3c3ccc(Cl)cc3)cc12,Cc1n[nH]c2ccc(C(=O)N3CCN(C)CC3c3ccc(Cl)cc3)cc12,CHEMBL3967915,chembl_dataset,2.058426024457005,1,,2.058426024457005,2.058426024457005
Cc1[nH]nc2ccc(C(=O)N3CCOCC3c3ccc(Cl)cc3)cc12,Cc1n[nH]c2ccc(C(=O)N3CCOCC3c3ccc(Cl)cc3)cc12,CHEMBL3938357,chembl_dataset,2.058426024457005,1,,2.058426024457005,2.058426024457005
Cc1[nH]nc2ccc(C(=O)N3CC[C@H]3c3ccc(Cl)cc3)cc12,Cc1n[nH]c2ccc(C(=O)N3CC[C@H]3c3ccc(Cl)cc3)cc12,CHEMBL3966985,chembl_dataset,2.882934163885178,1,,2.882934163885178,2.882934163885178
Cc1[nH]nc2cnc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,Cc1n[nH]c2cnc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,CHEMBL3916750,chembl_dataset,2.24064907462068,1,,2.24064907462068,2.24064907462068
Cc1[nH]nc2ncc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,Cc1n[nH]c2ncc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,CHEMBL3903492,chembl_dataset,1.5888317255942073,1,,1.5888317255942073,1.5888317255942073
Cc1[nH]ncc1-c1cc(C(F)(F)F)ccc1Oc1ccc(S(=O)(=O)[N-]c2ncns2)cc1C#N,Cc1[nH]ncc1-c1cc(C(F)(F)F)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,CHEMBL2325619,chembl_dataset,1.3895204658463771,1,,1.3895204658463771,1.3895204658463771
Cc1c(-c2c(-c3ccc(F)o3)sc3ncnc(OC(Cc4ccccc4OCc4ccnn4CC(F)(F)F)C(=O)[O-])c23)ccc(OCCN2CCN(C)CC2)c1Cl,Cc1c(-c2c(-c3ccc(F)o3)sc3ncnc(O[C@H](Cc4ccccc4OCc4ccnn4CC(F)(F)F)C(=O)O)c23)ccc(OCCN2CCN(C)CC2)c1Cl,CHEMBL4439276,chembl_dataset,1.470704429722788,1,,1.470704429722788,1.470704429722788
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,fang_26,fang_dataset,1.05709529,1,,1.05709529,1.05709529
Cc1c(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cnn1C,Cc1c(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cnn1C,CHEMBL3319537,chembl_dataset,1.3895204658463771,1,,1.3895204658463771,1.3895204658463771
Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[n-]c2ccccc2c1=O,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2ccccc2c1=O,CHEMBL2030298,chembl_dataset,0.4440447959180763,1,,0.4440447959180763,0.4440447959180763
Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[n-]c2cc(Cl)ccc2c1=O,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(Cl)ccc2c1=O,CHEMBL2030016,chembl_dataset,0.2455126678141498,1,,0.2455126678141498,0.2455126678141498
Cc1c(-c2ccc(OCCN3CC4(COC4)C3)cc2)cc2cnccc2c1C#N,Cc1c(-c2ccc(OCCN3CC4(COC4)C3)cc2)cc2cnccc2c1C#N,E-0019271,openadmet_expansion_train,1.808885867359812,1,,1.808885867359812,1.808885867359812
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C#N,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C#N,E-0015908,openadmet_expansion_train,1.4638929889859074,1,,1.4638929889859074,1.4638929889859074
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1N,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1N,E-0015597,openadmet_expansion_train,1.1238516409670858,1,,1.1238516409670858,1.1238516409670858
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,E-0015102,openadmet_expansion_train,1.3579348470004535,1,,1.3579348470004535,1.3579348470004535
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncnn12,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncnn12,E-0015839,openadmet_expansion_train,0.8260748027008264,1,,0.8260748027008264,0.8260748027008264
Cc1c(-c2ccc([O-])cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,fang_695,fang_dataset,1.6060555468353463,2,0.12497991324076865,1.5176814026706924,1.694429691
Cc1c(-c2ccccc2)n[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,Cc1c(-c2ccccc2)n[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0012603,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1c(-c2ccccc2)nn(-c2nc(C(=O)[O-])cs2)c1-c1ccccc1,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1ccccc1,CHEMBL2442495,chembl_dataset,1.5563025007672873,1,,1.5563025007672873,1.5563025007672873
Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,fang_1487,fang_dataset,1.122936373,1,,1.122936373,1.122936373
Cc1c(-c2ccncc2)ccnc1-c1ccc(OCCN2CCCCC2)cc1N,Cc1c(-c2ccncc2)ccnc1-c1ccc(OCCN2CCCCC2)cc1N,E-0016124,openadmet_expansion_train,0.9444826721501688,1,,0.9444826721501688,0.9444826721501688
Cc1c(-c2cn(C(C)C)cn2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(-c2cn(C(C)C)cn2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,CHEMBL578576,chembl_dataset,1.1760912590556811,1,,1.1760912590556811,1.1760912590556811
Cc1c(-c2cnc(C(C)C)[n-]2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(-c2cnc(C(C)C)[nH]2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,CHEMBL565742,chembl_dataset,1.6384892569546374,1,,1.6384892569546374,1.6384892569546374
Cc1c(-c2cnc(N3CCCN(C)CC3)nc2)ccc2c(Nc3cnccn3)ccnc12,Cc1c(-c2cnc(N3CCCN(C)CC3)nc2)ccc2c(Nc3cnccn3)ccnc12,CHEMBL4466899,chembl_dataset,2.00774777800074,1,,2.00774777800074,2.00774777800074
Cc1c(-c2cnc(N3CCCNCC3)nc2)ccc2c(Nc3cnccn3)ccnc12,Cc1c(-c2cnc(N3CCCNCC3)nc2)ccc2c(Nc3cnccn3)ccnc12,CHEMBL4586543,chembl_dataset,1.549493713215013,1,,1.549493713215013,1.549493713215013
Cc1c(-c2cnc(N3CCN(C)CC3)nc2)ccc2c(Nc3cnccn3)ccnc12,Cc1c(-c2cnc(N3CCN(C)CC3)nc2)ccc2c(Nc3cnccn3)ccnc12,CHEMBL4460175,chembl_dataset,2.00774777800074,2,0.0,2.00774777800074,2.00774777800074
Cc1c(-c2csc(-c3ccc(Cl)cc3)n2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,Cc1c(-c2csc(-c3ccc(Cl)cc3)n2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,CHEMBL183938,chembl_dataset,1.6720978579357175,1,,1.6720978579357175,1.6720978579357175
Cc1c(-c2ncc(C(C)C)[n-]2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(-c2ncc(C(C)C)[nH]2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,CHEMBL568230,chembl_dataset,1.6384892569546374,1,,1.6384892569546374,1.6384892569546374
Cc1c(-c2nn(C)c3nc(OCc4ccccn4)cnc23)cnn1C,Cc1c(-c2nn(C)c3nc(OCc4ccccn4)cnc23)cnn1C,CHEMBL3122217,chembl_dataset,2.2380461031287955,1,,2.2380461031287955,2.2380461031287955
Cc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,Cc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,E-0016416,openadmet_expansion_train,0.9912260756924948,1,,0.9912260756924948,0.9912260756924948
Cc1c(Br)cccc1N1CC(c2nc3ccccc3n2C)CC1=O,Cc1c(Br)cccc1N1CC(c2nc3ccccc3n2C)CC1=O,CHEMBL5517992,chembl_dataset,1.4517864355242902,1,,1.4517864355242902,1.4517864355242902
Cc1c(Br)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,Cc1c(Br)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,CHEMBL5193021,chembl_dataset,2.292256071356476,1,,2.292256071356476,2.292256071356476
Cc1c(Br)cnc2nc(N3CCN(C)CC3)c3nncn3c12,Cc1c(Br)cnc2nc(N3CCN(C)CC3)c3nncn3c12,CHEMBL4787243,chembl_dataset,0.6258883838628488,1,,0.6258883838628488,0.6258883838628488
Cc1c(C#Cc2cnc(N)nc2)cccc1C(=O)Nc1ccc(CN2CCN(C)CC2)c(C(F)(F)F)c1,Cc1c(C#Cc2cnc(N)nc2)cccc1C(=O)Nc1ccc(CN2CCN(C)CC2)c(C(F)(F)F)c1,CHEMBL4090058,chembl_dataset,0.9324737646771531,1,,0.9324737646771531,0.9324737646771531
Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,Cc1c(C#N)c(N)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,CHEMBL578413,chembl_dataset,1.229425847920695,1,,1.229425847920695,1.229425847920695
Cc1c(C#N)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,Cc1c(C#N)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015973,openadmet_expansion_train,1.5477747053878226,1,,1.5477747053878226,1.5477747053878226
Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,Cc1c(C#N)cccc1[C@@H](C)Nc1nnc(C)c2cnc(N3CCOCC3)cc12,CHEMBL5192659,chembl_dataset,0.9493900066449128,1,,0.9493900066449128,0.9493900066449128
Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,fang_1231,fang_dataset,1.765415205,1,,1.765415205,1.765415205
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,fang_977,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,fang_2760,fang_dataset,2.246993158,1,,2.246993158,2.246993158
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,fang_71,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1c(C(=O)NCCc2cc3nc(-c4ccco4)ccn3n2)cnn1C,Cc1c(C(=O)NCCc2cc3nc(-c4ccco4)ccn3n2)cnn1C,fang_3016,fang_dataset,1.46169357,1,,1.46169357,1.46169357
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,fang_1590,fang_dataset,1.25224605,1,,1.25224605,1.25224605
Cc1c(C(=O)Nc2cc(C3CCOC3)ccn2)cc(C2CC2)n1C,CC1=C(C(=O)NC2=CC([C@H]3CCOC3)=CC=N2)C=C(C2CC2)N1C |&1:9|,ASAP-0029521,openadmet_polaris,1.69443494314775,2,0.00015639933653866414,1.6943243521163105,1.6945455341791895
Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,fang_2430,fang_dataset,0.709524356,1,,0.709524356,0.709524356
Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,fang_2670,fang_dataset,1.906663602,1,,1.906663602,1.906663602
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,fang_2082,fang_dataset,1.380428335,1,,1.380428335,1.380428335
Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]cc(-c5ccccc5)c34)c(F)c2)c(=O)n(-c2ccc(F)cc2)n1C,Cc1c(C(=O)Nc2ccc(Oc3ccnc4[nH]cc(-c5ccccc5)c34)c(F)c2)c(=O)n(-c2ccc(F)cc2)n1C,CHEMBL3810063,chembl_dataset,1.1595671932336202,1,,1.1595671932336202,1.1595671932336202
Cc1c(C(=O)Nc2ccccc2)sc2ncnc([O-])c12,Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12,CHEMBL1478592,chembl_dataset,0.7160033436347992,1,,0.7160033436347992,0.7160033436347992
Cc1c(C(=O)Nc2cnccn2)cccc1-c1ccccn1,Cc1c(C(=O)Nc2cnccn2)cccc1-c1ccccn1,fang_2979,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1c(C(=O)Nc2nc(C3CCC3)c(CCN3CCCCC3)s2)cnn1-c1ccc(F)cc1,Cc1c(C(=O)Nc2nc(C3CCC3)c(CCN3CCCCC3)s2)cnn1-c1ccc(F)cc1.Cl.Cl,CHEMBL4459940,chembl_dataset,2.722633922533812,1,,2.722633922533812,2.722633922533812
Cc1c(C(=O)Nc2nc(C3CCC3)c(CCN3CCCCC3)s2)cnn1-c1ccc(F)cn1,Cc1c(C(=O)Nc2nc(C3CCC3)c(CCN3CCCCC3)s2)cnn1-c1ccc(F)cn1.Cl.Cl,CHEMBL4578182,chembl_dataset,2.4668676203541096,1,,2.4668676203541096,2.4668676203541096
Cc1c(C(=O)Oc2ccc(CN3C[C@H](O)CC3C(=O)[O-])c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,Cc1c(C(=O)Oc2ccc(CN3C[C@H](O)C[C@H]3C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,CHEMBL5527862,chembl_dataset,0.0350292822023681,1,,0.0350292822023681,0.0350292822023681
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Br)cc2Cl)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Br)cc2Cl)c1-c1ccc(C2CC2)cc1,CHEMBL562841,chembl_dataset,0.0036328370044082,1,,0.0036328370044082,0.0036328370044082
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CC2)cc1,CHEMBL563081,chembl_dataset,0.2382468865266866,1,,0.2382468865266866,0.2382468865266866
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CCC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CCC2)cc1.Cl,CHEMBL2448073,chembl_dataset,0.0857898903279861,1,,0.0857898903279861,0.0857898903279861
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CCCC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CCCC2)cc1,CHEMBL564705,chembl_dataset,0.0547662178389913,1,,0.0547662178389913,0.0547662178389913
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CCCCC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(C2CCCCC2)cc1,CHEMBL551963,chembl_dataset,0.0036328370044082,1,,0.0036328370044082,0.0036328370044082
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,CHEMBL111,chembl_dataset,1.7389161186924629,4,1.2045212499836198,0.2823048283705701,3.230704313612569
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2F)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2F)c1-c1ccc(C2CC2)cc1,CHEMBL560370,chembl_dataset,0.0705550158350317,1,,0.0705550158350317,0.0705550158350317
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(F)cc2Cl)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(F)cc2Cl)c1-c1ccc(C2CC2)cc1,CHEMBL561914,chembl_dataset,0.1285285037974398,1,,0.1285285037974398,0.1285285037974398
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(F)cc2F)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(F)cc2F)c1-c1ccc(C2CC2)cc1,CHEMBL551966,chembl_dataset,0.1285285037974398,1,,0.1285285037974398,0.1285285037974398
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccccc2)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2)c1-c1ccc(C2CC2)cc1,CHEMBL551971,chembl_dataset,0.0674428427763806,1,,0.0674428427763806,0.0674428427763806
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2Cl)c1-c1ccc(C2CC2)cc1,CHEMBL559655,chembl_dataset,0.1772478362556234,1,,0.1772478362556234,0.1772478362556234
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccccc2F)c1-c1ccc(C2CC2)cc1,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccccc2F)c1-c1ccc(C2CC2)cc1,CHEMBL564570,chembl_dataset,0.0674428427763806,1,,0.0674428427763806,0.0674428427763806
Cc1c(C(=O)[NH+]=C(N)N)ncn1Cc1ccc(Cl)cc1,Cc1c(C(=O)N=C(N)N)ncn1Cc1ccc(Cl)cc1,CHEMBL1683575,chembl_dataset,1.1467480136306398,1,,1.1467480136306398,1.1467480136306398
Cc1c(C(F)(F)F)cc([N+](=O)[O-])c2sc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)nc(=O)c12,Cc1c(C(F)(F)F)cc([N+](=O)[O-])c2sc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)nc(=O)c12,CHEMBL5569816,chembl_dataset,1.547430085818266,1,,1.547430085818266,1.547430085818266
Cc1c(C(F)(F)F)cc([N+](=O)[O-])c2sc(N3CCC4(CC3)OC[C@H](C)O4)nc(=O)c12,Cc1c(C(F)(F)F)cc([N+](=O)[O-])c2sc(N3CCC4(CC3)OC[C@H](C)O4)nc(=O)c12,CHEMBL5550046,chembl_dataset,1.0971878725708957,1,,1.0971878725708957,1.0971878725708957
Cc1c(C(F)(F)F)cc([N+](=O)[O-])c2sc(N3CCN(CC4CCCCC4)CC3)nc(=O)c12,Cc1c(C(F)(F)F)cc([N+](=O)[O-])c2sc(N3CCN(CC4CCCCC4)CC3)nc(=O)c12,CHEMBL5573663,chembl_dataset,1.466986182866968,1,,1.466986182866968,1.466986182866968
Cc1c(C(F)(F)F)cc2c(=O)nc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)sc2c1[N+](=O)[O-],Cc1c(C(F)(F)F)cc2c(=O)nc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)sc2c1[N+](=O)[O-],CHEMBL5575950,chembl_dataset,1.2625460071129302,1,,1.2625460071129302,1.2625460071129302
Cc1c(C(F)(F)F)cc2c(=O)nc(N3CCC4(CC3)OC[C@H](C)O4)sc2c1[N+](=O)[O-],Cc1c(C(F)(F)F)cc2c(=O)nc(N3CCC4(CC3)OC[C@H](C)O4)sc2c1[N+](=O)[O-],CHEMBL5568830,chembl_dataset,0.9106244048892012,1,,0.9106244048892012,0.9106244048892012
Cc1c(C(F)(F)F)cc2nc(C3=NC(C(=O)N4CCCC4)CO3)sc2c1[N+](=O)[O-],Cc1c(C(F)(F)F)cc2nc(C3=N[C@H](C(=O)N4CCCC4)CO3)sc2c1[N+](=O)[O-],CHEMBL3739831,chembl_dataset,0.9573198968553408,1,,0.9573198968553408,0.9573198968553408
Cc1c(C(N)=O)c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,Cc1c(C(N)=O)c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,E-0015899,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1c(C)c(O)c(C(=CCCCCC(=O)[O-])c2ccccc2)c(C)c1O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CHEMBL70972,chembl_dataset,0.5465426634781311,1,,0.5465426634781311,0.5465426634781311
