,SMILES,LOG HLM_CLint (mL/min/kg),hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,data_year
1440,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCc2ccccc21,1.018034403,10.424000007091953,2.435716406218023,10.424000007091953,2.435716406218023,fang_dataset,2023
1441,CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(-n2ccnc2)nc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1442,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,1.493234921,31.133999994367358,3.469914659445857,31.133999994367358,3.469914659445857,fang_dataset,2023
1443,Nc1ccc2c(c1)ncn2CCc1ccccc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1444,COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1,1.269419538,18.59600002093631,2.9753254648447256,18.59600002093631,2.9753254648447256,fang_dataset,2023
1445,CCONC(=O)c1sc(C)nc1C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1446,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,1.692406235,49.25000001886668,3.9170105473146415,49.25000001886668,3.9170105473146415,fang_dataset,2023
1447,CC(C)CN1CC[C@H](c2nc3ccc(C#N)cc3[nH]2)C1,0.825361196,6.689000000729541,2.039790736144925,6.689000000729541,2.039790736144925,fang_dataset,2023
1448,O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1449,N#Cc1ccc2nc([C@H]3CCN(C4CCC4)C3)[nH]c2c1,0.860697274,7.255999999130557,2.1109402086338966,7.255999999130557,2.1109402086338966,fang_dataset,2023
1450,O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1,0.895864351,7.867999995519745,2.182449291248849,7.867999995519745,2.182449291248849,fang_dataset,2023
1451,FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,2.408097439,255.91599997025298,5.548749183103877,255.91599997025298,5.548749183103877,fang_dataset,2023
1452,O=C(Cc1cccc(I)c1)N1CC(CO)C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1453,Cc1nc(NC2(c3cccc(Cl)c3)CC2)c2c(C)noc2n1,0.964306782,9.210999993553777,2.323465569942099,9.210999993553777,2.323465569942099,fang_dataset,2023
1454,CCc1oc2c(-n3cnnc3)cccc2c1C,2.046417117,111.28000000410223,4.720995751530218,111.28000000410223,4.720995751530218,fang_dataset,2023
1455,CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1,1.936523795,86.40199990539098,4.4705181646124075,86.40199990539098,4.4705181646124075,fang_dataset,2023
1456,CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1457,Cc1cc(C)nc(NCc2cnc(C)c(C)c2)n1,1.09805504,12.533000009545074,2.605131147799687,12.533000009545074,2.605131147799687,fang_dataset,2023
1458,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.962132469,9.16499999370628,2.318950446461154,9.16499999370628,2.318950446461154,fang_dataset,2023
1459,Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N,1.28316549,19.193999979327376,3.005385529558428,19.193999979327376,3.005385529558428,fang_dataset,2023
1460,COc1ccc2cc(-c3[nH]c(-c4ccc(S(C)=O)cc4)nc3-c3ccncc3)ccc2c1,0.695569227,4.960999999586647,1.7852382521684467,4.960999999586647,1.7852382521684467,fang_dataset,2023
1461,CN(Cc1ccccc1Br)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,1.165184952,14.62800001124963,2.749064177912662,14.62800001124963,2.749064177912662,fang_dataset,2023
1462,COc1cccc(-c2cccc(N)n2)c1F,1.924899264,84.11999999723338,4.444062025560831,84.11999999723338,4.444062025560831,fang_dataset,2023
1463,Cc1ccc(CNC(=O)c2cccs2)cn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1464,Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,1.775464809,59.62999995252892,4.1047898193006755,59.62999995252892,4.1047898193006755,fang_dataset,2023
1465,O=C(CCc1ccc(Cl)cc1)N1CCCC(c2n[nH]cc2-c2cccc(F)c2)C1,2.968260608,929.5240008742827,6.835747869273874,929.5240008742827,6.835747869273874,fang_dataset,2023
1466,CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1,1.95800453,90.78299994406814,4.519427094682974,90.78299994406814,4.519427094682974,fang_dataset,2023
1467,CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C,1.334534169,21.604000019442562,3.118126882627735,21.604000019442562,3.118126882627735,fang_dataset,2023
1468,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccc(F)cc2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1469,C(=C/c1ccccc1)\CNCc1ccc2c(c1)OCO2,1.590016582,38.90599995918448,3.6865266875075475,38.90599995918448,3.6865266875075475,fang_dataset,2023
1470,Cc1nc(O)c2c(n1)CN(Cc1ccccc1)CC2,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1471,Cn1cc(C(=O)O)c(C2CCCCC2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1472,O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2,1.794104471,62.244999960463154,4.147016072474368,62.244999960463154,4.147016072474368,fang_dataset,2023
1473,O=C(NCc1cccnc1)c1sccc1-c1ccccc1,1.655032731,45.18900001938773,3.8327416749201744,45.18900001938773,3.8327416749201744,fang_dataset,2023
1474,Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1475,COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,1.50370899,31.894000007952837,3.493290270560849,31.894000007952837,3.493290270560849,fang_dataset,2023
1476,O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1477,O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1,1.173739714,14.919000001652782,2.7675133644768235,14.919000001652782,2.7675133644768235,fang_dataset,2023
1478,Cc1cnc(CNCc2cccc3c2OCO3)s1,1.518105775,32.96900003570853,3.5254483450512217,32.96900003570853,3.5254483450512217,fang_dataset,2023
1479,CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,0.767601068,5.855999999321281,1.9251241811964823,5.855999999321281,1.9251241811964823,fang_dataset,2023
1480,Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,1.005952287,10.138000002628887,2.4103626854035056,10.138000002628887,2.4103626854035056,fang_dataset,2023
1481,CC(=O)Nc1nc(-c2c(C)cc(C)cc2C)cs1,1.396948687,24.943000016291688,3.255901824332628,24.943000016291688,3.255901824332628,fang_dataset,2023
1482,CN(Cc1ccc(N)nc1)c1ncccn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1483,CN(CCc1ccccc1)C(=O)CC#N,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1484,Cc1csc(Nc2ccc(C#N)cc2)n1,2.303548104,201.16300011483355,5.309074303268762,201.16300011483355,5.309074303268762,fang_dataset,2023
1485,Cc1noc(CCNc2ncnc3ccccc23)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1486,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,1.122936373,13.271999999501741,2.658299575802742,13.271999999501741,2.658299575802742,fang_dataset,2023
1487,CCCC(=O)N1CCC(c2cccc(C)n2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1488,O=C(Cc1cccs1)NCc1ccccc1F,1.319647288,20.875999991183097,3.0853901450814862,20.875999991183097,3.0853901450814862,fang_dataset,2023
1489,O=C(Nn1cnc2ccccc21)c1cc(Cl)ccc1F,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1490,c1ccc(CCn2cnc3c2CCN(c2ncccn2)C3)cc1,2.314783332,206.43500018567877,5.334818038479849,206.43500018567877,5.334818038479849,fang_dataset,2023
1491,Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,1.120178938,13.187999985693878,2.65239653590305,13.187999985693878,2.65239653590305,fang_dataset,2023
1492,O=C(NCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,1.284543523,19.255000001828876,3.0084016767449464,19.255000001828876,3.0084016767449464,fang_dataset,2023
1493,Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1494,O=C(NC1CC1)c1cccc2cccnc12,0.718335579,5.228000001101389,1.8290552541485967,5.228000001101389,1.8290552541485967,fang_dataset,2023
1495,COCCc1nc(-c2ccccc2-c2ccccc2)n(CCO)n1,1.388633969,24.469999980178702,3.2375012882131444,24.469999980178702,3.2375012882131444,fang_dataset,2023
1496,C1CCC(OCc2noc(C3CC3)n2)CC1,1.532053339,34.04500003806991,3.556632951038603,34.04500003806991,3.556632951038603,fang_dataset,2023
1497,Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,2.220850463,166.28399999470324,5.119692966806653,166.28399999470324,5.119692966806653,fang_dataset,2023
1498,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,0.845903839,7.013000001634462,2.08106522299991,7.013000001634462,2.08106522299991,fang_dataset,2023
1499,Cn1nc(C2CCNCC2)c2cccnc21,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1500,Cc1nc(CNC2CCN(C(=O)C3CC3)CC2)cs1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1501,Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,1.13001195,13.490000010191272,2.6734587570359225,13.490000010191272,2.6734587570359225,fang_dataset,2023
1502,CN(C)c1ccc(-c2ccc(COCc3cccs3)cc2)nn1,1.883553558,76.48100004093442,4.350032745540353,76.48100004093442,4.350032745540353,fang_dataset,2023
1503,O=C(c1ccc2oc(CCCc3ccccc3)nc2c1)N1CCC(Oc2cccnc2)CC1,2.831694486,678.7259999118073,6.521689775661325,678.7259999118073,6.521689775661325,fang_dataset,2023
1504,O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,2.20751319,161.25500015071577,5.089169172679244,161.25500015071577,5.089169172679244,fang_dataset,2023
1505,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,1.176178109,15.002999990764899,2.7727762040867674,15.002999990764899,2.7727762040867674,fang_dataset,2023
1506,Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,0.990027899,9.773000005169095,2.377043004391875,9.773000005169095,2.377043004391875,fang_dataset,2023
1507,Cc1cc(-c2nccs2)nc(CC2CCNCC2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1508,CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,1.876950671,75.32699992890659,4.33502674108023,75.32699992890659,4.33502674108023,fang_dataset,2023
1509,Cc1ccc(-c2ccnc(O)c2C#N)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1510,COc1cncc(-c2ccnc3[nH]ccc23)c1,1.826541257,67.07200005689607,4.220565969383078,67.07200005689607,4.220565969383078,fang_dataset,2023
1511,Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1512,Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,1.152013,14.19099999833893,2.72070314711618,14.19099999833893,2.72070314711618,fang_dataset,2023
1513,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,1.269676358,18.607000015858127,2.975886646142084,18.607000015858127,2.975886646142084,fang_dataset,2023
1514,c1ccc(CN2CCn3nccc3C2)cc1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1515,CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,2.216862327,164.7640000592814,5.11056509041172,164.7640000592814,5.11056509041172,fang_dataset,2023
1516,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,1.646717325,44.33200004462568,3.814013185855121,44.33200004462568,3.814013185855121,fang_dataset,2023
1517,O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,1.53058386,33.930000027725775,3.553346059612493,33.930000027725775,3.553346059612493,fang_dataset,2023
1518,CCN(CC)C(=O)N1CCC(C(=O)O)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1519,CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,2.512513633,325.4720002756511,5.788344187843571,325.4720002756511,5.788344187843571,fang_dataset,2023
1520,Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,1.748823493,56.08199999052636,4.044488830371232,56.08199999052636,4.044488830371232,fang_dataset,2023
1521,c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,1.00548081,10.127000000480326,2.409374587218731,10.127000000480326,2.409374587218731,fang_dataset,2023
1522,Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,1.435939875,27.286000012825816,3.3423669830517415,27.286000012825816,3.3423669830517415,fang_dataset,2023
1523,CN(C)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2,1.380102655,23.99400002667576,3.2186357971308786,23.99400002667576,3.2186357971308786,fang_dataset,2023
1524,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.264274615,18.37699998596914,2.964086794994347,18.37699998596914,2.964086794994347,fang_dataset,2023
1525,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,1.910592392,81.39400003166006,4.411512619114518,81.39400003166006,4.411512619114518,fang_dataset,2023
1526,CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1527,O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1,1.081563321,12.066000000544946,2.5700134364602656,12.066000000544946,2.5700134364602656,fang_dataset,2023
1528,O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12,1.791360769,61.85300004733703,4.1407986673471235,61.85300004733703,4.1407986673471235,fang_dataset,2023
1529,Cn1cc(CCNc2cncc(Br)c2)cn1,1.079868335,12.018999995152118,2.5664098285428905,12.018999995152118,2.5664098285428905,fang_dataset,2023
1530,N#Cc1cccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(Cc4ccc(F)cc4)C2)C3)c1,2.338143609,217.84299989468448,5.388354577266011,217.84299989468448,5.388354577266011,fang_dataset,2023
1531,Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1532,Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,0.893095666,7.8179999982677355,2.1767950867392996,7.8179999982677355,2.1767950867392996,fang_dataset,2023
1533,Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,1.814560548,65.24700000166857,4.193390180847344,65.24700000166857,4.193390180847344,fang_dataset,2023
1534,Cc1nnnn1CCN(C)c1ccccc1,0.944482672,8.79999999695717,2.2823823853660334,8.79999999695717,2.2823823853660334,fang_dataset,2023
1535,CCC(=O)NCc1ccnc(N(C)C)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1536,Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,1.091948191,12.358000003455631,2.592115456562138,12.358000003455631,2.592115456562138,fang_dataset,2023
1537,c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1538,O=C(NCc1nnc2n1-c1ccccc1CC2)c1ccc2ccccc2c1,1.456487497,28.607999992370416,3.388044594826168,28.607999992370416,3.388044594826168,fang_dataset,2023
1539,Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,1.056981037,11.40200000871338,2.517857750630265,11.40200000871338,2.517857750630265,fang_dataset,2023
1540,O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,1.440121603,27.549999988086427,3.351656935684731,27.549999988086427,3.351656935684731,fang_dataset,2023
1541,O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1,2.047734236,111.61799988427957,4.724001559806214,111.61799988427957,4.724001559806214,fang_dataset,2023
1542,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.678154038,4.76599999988546,1.7519785991963457,4.76599999988546,1.7519785991963457,fang_dataset,2023
1543,CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C,1.639685661,43.61999997562536,3.798182188458115,43.61999997562536,3.798182188458115,fang_dataset,2023
1544,Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,0.913548958,8.195000001763978,2.218659858248125,8.195000001763978,2.218659858248125,fang_dataset,2023
1545,CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,1.554864538,35.88099997637645,3.6076965126477165,35.88099997637645,3.6076965126477165,fang_dataset,2023
1546,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1547,CCc1nnc(Nc2cccc(C3CCCN(CC(=O)N4CCCC4)C3)n2)s1,1.687493289,48.696000028597695,3.905924447541729,48.696000028597695,3.905924447541729,fang_dataset,2023
1548,Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,1.775828814,59.67999993615377,4.105614153428152,59.67999993615377,4.105614153428152,fang_dataset,2023
1549,O=C(CC(=O)N1CCCC1)N1CCCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1550,CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1551,CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1552,COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC,2.077560479,119.55300012512437,4.792089491294894,119.55300012512437,4.792089491294894,fang_dataset,2023
1553,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.64229631,43.88300001483173,3.804059104230658,43.88300001483173,3.804059104230658,fang_dataset,2023
1554,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.195124423,15.672000000480669,2.8137306655997874,15.672000000480669,2.8137306655997874,fang_dataset,2023
1555,Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,1.420137355,26.311000024607406,3.3072895523401957,26.311000024607406,3.3072895523401957,fang_dataset,2023
1556,Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,2.085358376,121.71900008636972,4.809897189658517,121.71900008636972,4.809897189658517,fang_dataset,2023
1557,Cc1noc(C2CCN(CCc3ccccc3)CC2)n1,1.255730685,18.018999988315123,2.9454384788851447,18.018999988315123,2.9454384788851447,fang_dataset,2023
1558,O=C(Nc1ccc2sccc2c1)N1CCCN(C(=O)Oc2ccccc2)CC1,1.893900404,78.3250000804825,4.373553338483851,78.3250000804825,4.373553338483851,fang_dataset,2023
1559,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2,1.151001908,14.1580000002337,2.718528445405255,14.1580000002337,2.718528445405255,fang_dataset,2023
1560,Cc1nc(C2CCNCC2)cc(N(C)C)n1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1561,NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,1.05514889,11.35400000289163,2.5139798975077716,11.35400000289163,2.5139798975077716,fang_dataset,2023
1562,O=C(CCCOc1ccccc1)N1CCCC1,1.018284308,10.429999989756448,2.4362414769105203,10.429999989756448,2.4362414769105203,fang_dataset,2023
1563,CN1C(=O)[C@H](Cc2ccccc2)N[C@@H]1C(C)(C)C,1.731274412,53.86099995087061,4.0048027126650805,53.86099995087061,4.0048027126650805,fang_dataset,2023
1564,Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,1.403566603,25.326000026938637,3.270557045026487,25.326000026938637,3.270557045026487,fang_dataset,2023
1565,O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1,2.092134408,123.63300008919325,4.825373419515127,123.63300008919325,4.825373419515127,fang_dataset,2023
1566,Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,2.666785588,464.2859997619445,6.142652269771119,464.2859997619445,6.142652269771119,fang_dataset,2023
1567,O=C(Nc1ccc(F)cc1)c1cc(C2CC2)nn1-c1ccccc1,1.315823458,20.693000011856775,3.076989628407496,20.693000011856775,3.076989628407496,fang_dataset,2023
1568,CC(C)(C)NC(=O)c1cnc(-c2ccc(Cl)s2)s1,1.619166403,41.60700001174489,3.752018559300878,41.60700001174489,3.752018559300878,fang_dataset,2023
1569,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,2.845170003,700.1160002391598,6.5526733515744775,700.1160002391598,6.5526733515744775,fang_dataset,2023
1570,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1571,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1.10561236,12.75300000919751,2.621256982801335,12.75300000919751,2.621256982801335,fang_dataset,2023
1572,Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,1.986883651,97.02499990794406,4.5852225472392885,97.02499990794406,4.5852225472392885,fang_dataset,2023
1573,CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1574,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1575,O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1576,COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,0.92251786,8.365999995287945,2.237086110258248,8.365999995287945,2.237086110258248,fang_dataset,2023
1577,Cc1cc(C)c(-n2cccn2)c(-c2cn(C[C@@H]3CCCO3)nn2)c1,1.832221417,67.95500002998966,4.233454118361218,67.95500002998966,4.233454118361218,fang_dataset,2023
1578,CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1579,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1580,O=C(CC1CCCC1)NCc1nnc2n1CCC2,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1581,COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1,2.532381056,340.70699963729146,5.833953643656217,340.70699963729146,5.833953643656217,fang_dataset,2023
1582,Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,1.724922732,53.07899997190995,3.9904459399200594,53.07899997190995,3.9904459399200594,fang_dataset,2023
1583,CCNc1ccnc(N(C)Cc2nc3ccccc3n2C)n1,1.469100046,29.45100001937796,3.4161188349755225,29.45100001937796,3.4161188349755225,fang_dataset,2023
1584,COc1ncccc1CNc1ncnc2c1cnn2C,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1585,C#CCNC(=O)c1ccc2c(c1)OCO2,1.145755624,13.988000011685035,2.707249881711067,13.988000011685035,2.707249881711067,fang_dataset,2023
1586,CC(C)(C)c1nccc(NCc2ccncc2)n1,1.148787684,14.085999998173548,2.7137671613103698,14.085999998173548,2.7137671613103698,fang_dataset,2023
1587,CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,1.122903649,13.270999994703622,2.6582295057471255,13.270999994703622,2.6582295057471255,fang_dataset,2023
1588,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,2.008306285,101.93100002249453,4.634058861050337,101.93100002249453,4.634058861050337,fang_dataset,2023
1589,Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,1.25224605,17.87499998052707,2.93783829410341,17.87499998052707,2.93783829410341,fang_dataset,2023
1590,CN1CCC(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)CC1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1591,Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,0.675686709,4.73900000328012,1.7472849796977745,4.73900000328012,1.7472849796977745,fang_dataset,2023
1592,CC(C)(C)NC(=O)NCCn1nc2c(cc1=O)CCCC2,1.084540532,12.148999998280022,2.576345709973975,12.148999998280022,2.576345709973975,fang_dataset,2023
1593,COc1cc2nc(/C=C/c3cocn3)sc2cc1OC,1.056447458,11.387999987546792,2.5167282611056927,11.387999987546792,2.5167282611056927,fang_dataset,2023
