,Molecule Name,SMILES,HLM CLint,hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,data_year
1567,E-0014712,COc1c(F)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,23.8,23.8,3.2108436531709366,23.8,3.2108436531709366,openadmet_expansion_train,2026
1568,E-0014713,NC(=O)Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,10.8,10.8,2.468099531471619,10.8,2.468099531471619,openadmet_expansion_train,2026
1569,E-0014714,COc1c(Cl)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,17.5,17.5,2.917770732084279,17.5,2.917770732084279,openadmet_expansion_train,2026
1570,E-0014715,COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,203.5,203.5,5.320567975482857,203.5,5.320567975482857,openadmet_expansion_train,2026
1571,E-0014716,COc1ccc2c(c1)[nH]c1c(C(=O)O)ccnc12,4.8,4.8,1.7578579175523736,4.8,1.7578579175523736,openadmet_expansion_train,2026
1572,E-0014718,CC(=O)N[C@@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,10.6,10.6,2.451005098112319,10.6,2.451005098112319,openadmet_expansion_train,2026
1573,E-0014719,C[C@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,6.8,6.8,2.0541237336955462,6.8,2.0541237336955462,openadmet_expansion_train,2026
1574,E-0014720,CC(=O)N[C@@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,11.8,11.8,2.5494451709255714,11.8,2.5494451709255714,openadmet_expansion_train,2026
1575,E-0014721,CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,16.3,16.3,2.8507065015037334,16.3,2.8507065015037334,openadmet_expansion_train,2026
1576,E-0014722,C[C@@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,2.7,2.7,1.308332819650179,2.7,1.308332819650179,openadmet_expansion_train,2026
1577,E-0014723,CC(=O)N[C@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,54.1,54.1,4.009149716158869,54.1,4.009149716158869,openadmet_expansion_train,2026
1578,E-0014724,Nc1ccc(OC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,12.7,12.7,2.617395832834079,12.7,2.617395832834079,openadmet_expansion_train,2026
1579,E-0014725,Nc1ccc(OCC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,7.5,7.5,2.1400661634962708,7.5,2.1400661634962708,openadmet_expansion_train,2026
1580,E-0014726,CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCNC3=O,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1581,E-0014727,C[C@H](N)COc1ccc2sc3c(c2c1)SCCNC3=O,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1582,E-0014728,c1cncc(-c2cccc(Nc3cccc4cc(OC5CNC5)ccc34)n2)c1,4.8,4.8,1.7578579175523736,4.8,1.7578579175523736,openadmet_expansion_train,2026
1583,E-0014729,c1cncc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,33.6,33.6,3.543853682063679,33.6,3.543853682063679,openadmet_expansion_train,2026
1584,E-0014730,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,7.4,7.4,2.128231705849268,7.4,2.128231705849268,openadmet_expansion_train,2026
1585,E-0014731,O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1,26.4,26.4,3.3105430133940246,26.4,3.3105430133940246,openadmet_expansion_train,2026
1586,E-0014732,O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,22.9,22.9,3.173878458937465,22.9,3.173878458937465,openadmet_expansion_train,2026
1587,E-0014733,CN(c1ccc(CCN2CCC2)cc1)c1nccc(-c2cccc(F)c2)n1,7.4,7.4,2.128231705849268,7.4,2.128231705849268,openadmet_expansion_train,2026
1588,E-0014734,FC1(F)CN(CCn2cc(-c3ccc4ccncc4c3)cn2)C1,28.8,28.8,3.3945083935113587,28.8,3.3945083935113587,openadmet_expansion_train,2026
1589,E-0014735,c1cc2ccc(-c3cnn(CCN4CCCCC4)c3)cc2cn1,95.8,95.8,4.572646994282532,95.8,4.572646994282532,openadmet_expansion_train,2026
1590,E-0014736,c1cc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2cn1,22.4,22.4,3.152736022363656,22.4,3.152736022363656,openadmet_expansion_train,2026
1591,E-0014737,c1ncc2cc(-c3cnn(CCC4CNC4)c3)ccc2n1,6.5,6.5,2.0149030205422647,6.5,2.0149030205422647,openadmet_expansion_train,2026
1592,E-0014738,c1ncc2cc(-c3cnn(CCN4CCCCC4)c3)ccc2n1,17.6,17.6,2.9231615807191558,17.6,2.9231615807191558,openadmet_expansion_train,2026
1593,E-0014739,c1ncc2cc(-c3cnn(CCN4CCOCC4)c3)ccc2n1,12.8,12.8,2.624668592163159,12.8,2.624668592163159,openadmet_expansion_train,2026
1594,E-0014741,O=C(c1cc(-c2ncccc2F)[nH]n1)N1CCC(n2cnc3cc(Cl)ccc32)CC1,2.0,2.0,1.0986122886681098,2.0,1.0986122886681098,openadmet_expansion_train,2026
1595,E-0014742,Oc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,19.5,19.5,3.0204248861443626,19.5,3.0204248861443626,openadmet_expansion_train,2026
1596,E-0014743,COc1ccc(Nc2ccnc(N(CCc3ccncc3)C3CC3)n2)cc1,285.7,285.7,5.658436372889324,285.7,5.658436372889324,openadmet_expansion_train,2026
1597,E-0014744,COc1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1,137.2,137.2,4.92870191133357,137.2,4.92870191133357,openadmet_expansion_train,2026
1598,E-0014745,COc1ccc(Nc2cccc(N(CCc3ccncc3)C3CC3)n2)cc1,574.1,574.1,6.354543938719709,574.1,6.354543938719709,openadmet_expansion_train,2026
1599,E-0014746,COc1ccc(N(C)c2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,725.1,725.1,6.587687746386201,725.1,6.587687746386201,openadmet_expansion_train,2026
1600,E-0014747,Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)nc1,68.0,68.0,4.23410650459726,68.0,4.23410650459726,openadmet_expansion_train,2026
1601,E-0014748,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncs1,70.9,70.9,4.275276264727001,70.9,4.275276264727001,openadmet_expansion_train,2026
1602,E-0014749,O=C(c1n[nH]cc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,162.1,162.1,5.094363509626968,162.1,5.094363509626968,openadmet_expansion_train,2026
1603,E-0014750,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,16.0,16.0,2.833213344056216,16.0,2.833213344056216,openadmet_expansion_train,2026
1604,E-0014751,CCn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,35.9,35.9,3.6082115510464816,35.9,3.6082115510464816,openadmet_expansion_train,2026
1605,E-0014752,Cn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,33.0,33.0,3.5263605246161616,33.0,3.5263605246161616,openadmet_expansion_train,2026
1606,E-0014753,Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,25.1,25.1,3.261935314328648,25.1,3.261935314328648,openadmet_expansion_train,2026
1607,E-0014754,CCn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,609.5,609.5,6.414278293550759,609.5,6.414278293550759,openadmet_expansion_train,2026
1608,E-0014755,COc1cncc(CN2CCN(C(=O)c3n[nH]cc3C#Cc3cncs3)CC2)c1,123.0,123.0,4.820281565605037,123.0,4.820281565605037,openadmet_expansion_train,2026
1609,E-0014756,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,664.5,664.5,6.500538637835167,664.5,6.500538637835167,openadmet_expansion_train,2026
1610,E-0014757,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,111.4,111.4,4.722063937459591,111.4,4.722063937459591,openadmet_expansion_train,2026
1611,E-0014758,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,74.5,74.5,4.324132656254979,74.5,4.324132656254979,openadmet_expansion_train,2026
1612,E-0014759,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,142.9,142.9,4.969118613893322,142.9,4.969118613893322,openadmet_expansion_train,2026
1613,E-0014760,CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1614,E-0014761,C[C@H](N)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,0.7,0.7,0.5306282510621704,0.7,0.5306282510621704,openadmet_expansion_train,2026
1615,E-0014762,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1,2.0,2.0,1.0986122886681098,2.0,1.0986122886681098,openadmet_expansion_train,2026
1616,E-0014763,FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cn2)C1,115.1,115.1,4.754451888703846,115.1,4.754451888703846,openadmet_expansion_train,2026
1617,E-0014764,Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,5.8,5.8,1.916922612182061,5.8,1.916922612182061,openadmet_expansion_train,2026
1618,E-0014765,Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,4.6,4.6,1.7227665977411035,4.6,1.7227665977411035,openadmet_expansion_train,2026
1619,E-0014766,NC(=O)Cc1cccc(Nc2ccnc(-c3cccnc3)n2)n1,5.4,5.4,1.8562979903656263,5.4,1.8562979903656263,openadmet_expansion_train,2026
1620,E-0014767,O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCCC1,10.2,10.2,2.4159137783010487,10.2,2.4159137783010487,openadmet_expansion_train,2026
1621,E-0014768,CN(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,151.5,151.5,5.0271645960474665,151.5,5.0271645960474665,openadmet_expansion_train,2026
1622,E-0014769,FC1(F)CC(NCCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,38.8,38.8,3.6838669122903918,38.8,3.6838669122903918,openadmet_expansion_train,2026
1623,E-0014770,CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,27.5,27.5,3.349904087274605,27.5,3.349904087274605,openadmet_expansion_train,2026
1624,E-0014771,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncn1C,66.6,66.6,4.213607983048918,66.6,4.213607983048918,openadmet_expansion_train,2026
1625,E-0014772,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cnccn1,12.9,12.9,2.631888840136646,12.9,2.631888840136646,openadmet_expansion_train,2026
1626,E-0014773,Cn1cc(-c2ccc3ncsc3c2)c(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n1,25.9,25.9,3.292126286607793,25.9,3.292126286607793,openadmet_expansion_train,2026
1627,E-0014774,Cn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,56.0,56.0,4.04305126783455,56.0,4.04305126783455,openadmet_expansion_train,2026
1628,E-0014775,CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,333.2,333.2,5.811739616161293,333.2,5.811739616161293,openadmet_expansion_train,2026
1629,E-0014776,Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,287.1,287.1,5.663307642090483,287.1,5.663307642090483,openadmet_expansion_train,2026
1630,E-0014777,CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,873.6,873.6,6.77376663897882,873.6,6.77376663897882,openadmet_expansion_train,2026
1631,E-0014778,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)[nH]n1,15.6,15.6,2.8094026953624978,15.6,2.8094026953624978,openadmet_expansion_train,2026
1632,E-0014779,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)[nH]n1,19.2,19.2,3.005682604407159,19.2,3.005682604407159,openadmet_expansion_train,2026
1633,E-0014780,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,17.7,17.7,2.928523523860541,17.7,2.928523523860541,openadmet_expansion_train,2026
1634,E-0014781,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,146.9,146.9,4.996536369716754,146.9,4.996536369716754,openadmet_expansion_train,2026
1635,E-0014782,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC2CCOCC2)CC1,14.4,14.4,2.7343675094195836,14.4,2.7343675094195836,openadmet_expansion_train,2026
1636,E-0014783,COc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,15.8,15.8,2.8213788864092133,15.8,2.8213788864092133,openadmet_expansion_train,2026
1637,E-0014784,COc1ccc(C(F)(F)F)c2c1cc1c(=O)n(CCCN3CCCCC3)ccn12,29.5,29.5,3.417726683613366,29.5,3.417726683613366,openadmet_expansion_train,2026
1638,E-0014785,COc1c(Cl)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,7.8,7.8,2.174751721484161,7.8,2.174751721484161,openadmet_expansion_train,2026
1639,E-0014786,COc1c(Cl)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,39.3,39.3,3.696351468952637,39.3,3.696351468952637,openadmet_expansion_train,2026
1640,E-0014787,Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,13.5,13.5,2.6741486494265287,13.5,2.6741486494265287,openadmet_expansion_train,2026
1641,E-0014788,COc1ccc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,16.3,16.3,2.8507065015037334,16.3,2.8507065015037334,openadmet_expansion_train,2026
1642,E-0014789,COc1ccc(C(F)(F)F)c2c1c1cc[nH]c(=O)c1n2CCCN1CCCCC1,36.8,36.8,3.632309102625542,36.8,3.632309102625542,openadmet_expansion_train,2026
1643,E-0014790,COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ncnc12,7.8,7.8,2.174751721484161,7.8,2.174751721484161,openadmet_expansion_train,2026
1644,E-0014791,O=c1c2[nH]c3ccsc3c2ncn1CCCN1CCCCC1,228.5,228.5,5.4359030295006,228.5,5.4359030295006,openadmet_expansion_train,2026
1645,E-0014792,COc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,10.9,10.9,2.4765384001174837,10.9,2.4765384001174837,openadmet_expansion_train,2026
1646,E-0014793,COc1c(F)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,38.4,38.4,3.673765816303888,38.4,3.673765816303888,openadmet_expansion_train,2026
1647,E-0014794,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,20.3,20.3,3.0587070727153796,20.3,3.0587070727153796,openadmet_expansion_train,2026
1648,E-0014795,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,58.4,58.4,4.084294226368599,58.4,4.084294226368599,openadmet_expansion_train,2026
1649,E-0014796,CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCN(C)C4=O)CC1,8.8,8.8,2.2823823856765264,8.8,2.2823823856765264,openadmet_expansion_train,2026
1650,E-0014797,CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,6.7,6.7,2.0412203288596382,6.7,2.0412203288596382,openadmet_expansion_train,2026
1651,E-0014798,C[C@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,13.3,13.3,2.6602595372658615,13.3,2.6602595372658615,openadmet_expansion_train,2026
1652,E-0014799,C[C@@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,5.7,5.7,1.9021075263969205,5.7,1.9021075263969205,openadmet_expansion_train,2026
1653,E-0014800,COc1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2cn1,58.3,58.3,4.08260930600368,58.3,4.08260930600368,openadmet_expansion_train,2026
1654,E-0014801,Fc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,6.3,6.3,1.9878743481543455,6.3,1.9878743481543455,openadmet_expansion_train,2026
1655,E-0014803,COc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,12.8,12.8,2.624668592163159,12.8,2.624668592163159,openadmet_expansion_train,2026
1656,E-0014804,CN(c1cn(CC2CCNCC2)cn1)c1cccc(-c2cccc(F)c2)n1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1657,E-0014805,Fc1ccccc1-n1ccc(Nc2ccc(OCCCN3CCCC3)cc2)n1,7.3,7.3,2.1162555148025524,7.3,2.1162555148025524,openadmet_expansion_train,2026
1658,E-0014806,Fc1cccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,2.7,2.7,1.308332819650179,2.7,1.308332819650179,openadmet_expansion_train,2026
1659,E-0014807,c1cncc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,3.9,3.9,1.589235205116581,3.9,1.589235205116581,openadmet_expansion_train,2026
1660,E-0014808,C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,16.6,16.6,2.8678989020441064,16.6,2.8678989020441064,openadmet_expansion_train,2026
1661,E-0014809,C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,5.8,5.8,1.916922612182061,5.8,1.916922612182061,openadmet_expansion_train,2026
1662,E-0014810,O=C(Cn1cccc(Nc2nccc(-c3cccnc3)n2)c1=O)N1CCC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1663,E-0014811,O=C(Cn1cccc(Nc2cc(-c3cccnc3)ccn2)c1=O)N1CCC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1664,E-0014812,O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCOCC1,3.0,3.0,1.3862943611198906,3.0,1.3862943611198906,openadmet_expansion_train,2026
1665,E-0014813,CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,15.1,15.1,2.7788192719904172,15.1,2.7788192719904172,openadmet_expansion_train,2026
1666,E-0014814,Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,41.1,41.1,3.7400477406883357,41.1,3.7400477406883357,openadmet_expansion_train,2026
1667,E-0014815,Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)cn3)n2)c1,30.8,30.8,3.459466289786131,30.8,3.459466289786131,openadmet_expansion_train,2026
1668,E-0014816,CC(C)NCCOc1ccc(-c2cc3cnccc3cn2)cc1,2.6,2.6,1.2809338454620642,2.6,1.2809338454620642,openadmet_expansion_train,2026
1669,E-0014817,c1ncc2cc(-c3ccc(OCCN4CCNCC4)cc3)ccc2n1,21.5,21.5,3.1135153092103742,21.5,3.1135153092103742,openadmet_expansion_train,2026
1670,E-0014818,c1cc(-c2ccc3cnncc3c2)ccc1OCCN1CCNCC1,31.5,31.5,3.481240089335692,31.5,3.481240089335692,openadmet_expansion_train,2026
1671,E-0014819,COc1ccc(-c2cc(NC3CCN(Cc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,229.9,229.9,5.44198471636045,229.9,5.44198471636045,openadmet_expansion_train,2026
1672,E-0014820,O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,39.7,39.7,3.7062280924485496,39.7,3.7062280924485496,openadmet_expansion_train,2026
1673,E-0014821,O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,1.0,1.0,0.6931471805599453,1.0,0.6931471805599453,openadmet_expansion_train,2026
1674,E-0014822,O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1675,E-0014823,O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2cncc(Cl)c2)CC1,19.7,19.7,3.0301337002713233,19.7,3.0301337002713233,openadmet_expansion_train,2026
1676,E-0014824,Clc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,150.0,150.0,5.017279836814924,150.0,5.017279836814924,openadmet_expansion_train,2026
1677,E-0014825,c1nc2ccc(-c3c[nH]nc3CN3CCC(c4cnnc(C5CC5)c4)CC3)cc2s1,78.7,78.7,4.378269585796169,78.7,4.378269585796169,openadmet_expansion_train,2026
1678,E-0014826,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1ccccn1,13.9,13.9,2.7013612129514133,13.9,2.7013612129514133,openadmet_expansion_train,2026
1679,E-0014827,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cccnn1,3.1,3.1,1.410986973710262,3.1,1.410986973710262,openadmet_expansion_train,2026
1680,E-0014828,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,25.0,25.0,3.258096538021482,25.0,3.258096538021482,openadmet_expansion_train,2026
1681,E-0014829,COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncoc5cc4OC)n[nH]3)CC2)c1,37.9,37.9,3.6609942506244004,37.9,3.6609942506244004,openadmet_expansion_train,2026
1682,E-0014830,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,21.7,21.7,3.122364924487357,21.7,3.122364924487357,openadmet_expansion_train,2026
1683,E-0014831,CCC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,3.7,3.7,1.547562508716013,3.7,1.547562508716013,openadmet_expansion_train,2026
1684,E-0014832,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,16.2,16.2,2.8449093838194073,16.2,2.8449093838194073,openadmet_expansion_train,2026
1685,E-0014833,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,5.6,5.6,1.8870696490323797,5.6,1.8870696490323797,openadmet_expansion_train,2026
1686,E-0014834,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)(F)F)CC2)CC1,78.7,78.7,4.378269585796169,78.7,4.378269585796169,openadmet_expansion_train,2026
1687,E-0014835,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)F)CC2)CC1,43.2,43.2,3.7887247890836524,43.2,3.7887247890836524,openadmet_expansion_train,2026
1688,E-0014836,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CCF)CC2)CC1,13.3,13.3,2.6602595372658615,13.3,2.6602595372658615,openadmet_expansion_train,2026
1689,E-0014837,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(CN2CCCCC2)CC1,1.1,1.1,0.7419373447293773,1.1,0.7419373447293773,openadmet_expansion_train,2026
1690,E-0014838,Clc1ccc(N2CCN(Cc3n[nH]c4cccnc34)CC2)nc1,11.4,11.4,2.517696472610991,11.4,2.517696472610991,openadmet_expansion_train,2026
1691,E-0014839,O=C(c1n[nH]c2cccc(Cl)c12)N1CCC(Oc2cncc(Cl)c2)CC1,26.1,26.1,3.299533727885655,26.1,3.299533727885655,openadmet_expansion_train,2026
1692,E-0014840,O=C(c1n[nH]c2ccc(Cl)cc12)N1CCC(Oc2cncc(Cl)c2)CC1,10.2,10.2,2.4159137783010487,10.2,2.4159137783010487,openadmet_expansion_train,2026
1693,E-0014841,O=C(c1n[nH]c2cc(Cl)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,11.1,11.1,2.4932054526026954,11.1,2.4932054526026954,openadmet_expansion_train,2026
1694,E-0014842,O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1695,E-0014844,O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[nH]1,13.5,13.5,2.6741486494265287,13.5,2.6741486494265287,openadmet_expansion_train,2026
1696,E-0014845,c1cnc2cc(-n3ccc(OCC4CNC4)n3)ccc2c1,2.0,2.0,1.0986122886681098,2.0,1.0986122886681098,openadmet_expansion_train,2026
1697,E-0014846,c1ccc(-n2cc(Nc3ccc(OCCCN4CCCC4)cc3)cn2)nc1,18.9,18.9,2.990719731730447,18.9,2.990719731730447,openadmet_expansion_train,2026
1698,E-0014847,FC1(F)CN(CCc2ccc(Nc3ccn(-c4cccnc4)n3)cc2)C1,33.2,33.2,3.5322256440685598,33.2,3.5322256440685598,openadmet_expansion_train,2026
1699,E-0014848,Fc1cccc(-n2ccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,28.0,28.0,3.367295829986474,28.0,3.367295829986474,openadmet_expansion_train,2026
1700,E-0014849,c1cc2ccc(-c3ccc(CCCN4CCCCC4)cc3)cc2cn1,8.0,8.0,2.1972245773362196,8.0,2.1972245773362196,openadmet_expansion_train,2026
1701,E-0014851,C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,38.0,38.0,3.6635616461296463,38.0,3.6635616461296463,openadmet_expansion_train,2026
1702,E-0014852,C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,38.1,38.1,3.66612246699132,38.1,3.66612246699132,openadmet_expansion_train,2026
1703,E-0014853,CN1CCC(C(F)(F)c2ccc(N(C)c3cccc(-c4cccnc4)n3)cc2)CC1,94.6,94.6,4.560172820057356,94.6,4.560172820057356,openadmet_expansion_train,2026
1704,E-0014854,CC(C)NCCOc1ccc(-c2ccc3ncncc3c2)cc1,0.2,0.2,0.18232155679395465,0.2,0.18232155679395465,openadmet_expansion_train,2026
1705,E-0014855,c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)nc2cn1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1706,E-0014856,CC(C)NCCOc1ccc(-c2ccc3ccncc3n2)cc1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
1707,E-0014857,c1cc2ncc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,1.8,1.8,1.0296194171811581,1.8,1.0296194171811581,openadmet_expansion_train,2026
1708,E-0014858,c1cc2cnc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,0.3,0.3,0.262364264467491,0.3,0.262364264467491,openadmet_expansion_train,2026
1709,E-0014859,c1cc2ccc(-c3ccc(OCCN4CCC4)cc3)cc2cn1,6.9,6.9,2.066862759472976,6.9,2.066862759472976,openadmet_expansion_train,2026
