,Molecule Name,SMILES,HLM CLint,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled_log10_high,hlm_value_scaled_log10_low,dataset,data_year
2315,E-0015680,Cn1c2cc(F)c(Nc3nc(C#N)cs3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,6.4,6.4,0.8692317197309762,0.8692317197309762,0.8692317197309762,openadmet_expansion_train,2026
2316,E-0015695,O=C1Nc2ccc3ncsc3c2/C1=C/c1cnc[nH]1,54.5,54.5,1.7442929831226763,1.7442929831226763,1.7442929831226763,openadmet_expansion_train,2026
2317,E-0015699,O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,5.0,5.0,0.7781512503836436,0.7781512503836436,0.7781512503836436,openadmet_expansion_train,2026
2318,E-0015720,Cn1c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccncc21,4.3,4.3,0.724275869600789,0.724275869600789,0.724275869600789,openadmet_expansion_train,2026
2319,E-0015721,CNc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,17.4,17.4,1.2648178230095364,1.2648178230095364,1.2648178230095364,openadmet_expansion_train,2026
2320,E-0015722,NC(=O)Cc1cccc(Nc2ncc(F)c(-c3cccnc3)n2)c1,105.9,105.9,2.028977705208778,2.028977705208778,2.028977705208778,openadmet_expansion_train,2026
2321,E-0015723,Fc1c(CN2CCOCC2)ccc(Nc2nccc(-c3ccnnc3)n2)c1Cl,30.0,30.0,1.4913616938342726,1.4913616938342726,1.4913616938342726,openadmet_expansion_train,2026
2322,E-0015725,CO[C@H]1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,50.8,50.8,1.714329759745233,1.714329759745233,1.714329759745233,openadmet_expansion_train,2026
2323,E-0015726,Cc1c(N)c(-c2ccc(OC[C@H]3CCN3C)cc2)cc2cnccc12,9.0,9.0,1.0,1.0,1.0,openadmet_expansion_train,2026
2324,E-0015727,Cc1c(N)c(-c2ccc(OC[C@@H]3CCN3C)cc2)cc2cnccc12,10.7,10.7,1.0681858617461617,1.0681858617461617,1.0681858617461617,openadmet_expansion_train,2026
2325,E-0015728,Cc1c(N)c(-c2ccc(OCCN3CC[C@H](C)C3)cc2)cc2cnccc12,33.2,33.2,1.534026106056135,1.534026106056135,1.534026106056135,openadmet_expansion_train,2026
2326,E-0015729,Cc1c(N)c(-c2ccc(OCCN3CC[C@@H](C)C3)cc2)cc2cnccc12,29.8,29.8,1.4885507165004443,1.4885507165004443,1.4885507165004443,openadmet_expansion_train,2026
2327,E-0015732,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccccc12,1.0,1.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,openadmet_expansion_train,2026
2328,E-0015733,Fc1cc(-c2ccnc(Nc3ccc(OC4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,84.8,84.8,1.9334872878487055,1.9334872878487055,1.9334872878487055,openadmet_expansion_train,2026
2329,E-0015734,CN1CC(COc2ccn(-c3ccc4ncccc4c3)n2)C1,9.5,9.5,1.021189299069938,1.021189299069938,1.021189299069938,openadmet_expansion_train,2026
2330,E-0015735,Fc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,1.7,1.7,0.43136376415898736,0.43136376415898736,0.43136376415898736,openadmet_expansion_train,2026
2331,E-0015736,Fc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,2.4,2.4,0.5314789170422551,0.5314789170422551,0.5314789170422551,openadmet_expansion_train,2026
2332,E-0015737,Nc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
2333,E-0015738,CN1CC(COc2ccn(-c3cc4cccnc4cc3N)n2)C1,0.2,0.2,0.07918124604762482,0.07918124604762482,0.07918124604762482,openadmet_expansion_train,2026
2334,E-0015739,COc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,73.4,73.4,1.8715729355458788,1.8715729355458788,1.8715729355458788,openadmet_expansion_train,2026
2335,E-0015740,COCc1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,16.7,16.7,1.2479732663618066,1.2479732663618066,1.2479732663618066,openadmet_expansion_train,2026
2336,E-0015741,Fc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)ccc1Cl,60.6,60.6,1.7895807121644254,1.7895807121644254,1.7895807121644254,openadmet_expansion_train,2026
2337,E-0015742,Fc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,65.2,65.2,1.8208579894397,1.8208579894397,1.8208579894397,openadmet_expansion_train,2026
2338,E-0015743,Fc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c(F)c1,70.3,70.3,1.8530895298518655,1.8530895298518655,1.8530895298518655,openadmet_expansion_train,2026
2339,E-0015744,Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,69.8,69.8,1.850033257689769,1.850033257689769,1.850033257689769,openadmet_expansion_train,2026
2340,E-0015745,Fc1cc(Cl)ccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,76.0,76.0,1.8864907251724818,1.8864907251724818,1.8864907251724818,openadmet_expansion_train,2026
2341,E-0015746,Cc1cc(Cl)ccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,57.9,57.9,1.7701152947871017,1.7701152947871017,1.7701152947871017,openadmet_expansion_train,2026
2342,E-0015747,COc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1,70.3,70.3,1.8530895298518655,1.8530895298518655,1.8530895298518655,openadmet_expansion_train,2026
2343,E-0015748,COc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,92.7,92.7,1.9717395908877782,1.9717395908877782,1.9717395908877782,openadmet_expansion_train,2026
2344,E-0015749,N#Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1,61.5,61.5,1.7958800173440752,1.7958800173440752,1.7958800173440752,openadmet_expansion_train,2026
2345,E-0015750,COc1cc(F)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,24.6,24.6,1.4082399653118496,1.4082399653118496,1.4082399653118496,openadmet_expansion_train,2026
2346,E-0015752,Cn1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1=O,35.0,35.0,1.5563025007672873,1.5563025007672873,1.5563025007672873,openadmet_expansion_train,2026
2347,E-0015753,O=c1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2[nH]1,17.2,17.2,1.2600713879850747,1.2600713879850747,1.2600713879850747,openadmet_expansion_train,2026
2348,E-0015754,O=c1[nH]nc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,43.6,43.6,1.649334858712142,1.649334858712142,1.649334858712142,openadmet_expansion_train,2026
2349,E-0015755,CC(C)(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,5.3,5.3,0.7993405494535817,0.7993405494535817,0.7993405494535817,openadmet_expansion_train,2026
2350,E-0015756,Cc1c(N)c(-c2ccc(OCCN3CC[C@H](F)C3)cc2)cc2cnccc12,67.7,67.7,1.8369567370595505,1.8369567370595505,1.8369567370595505,openadmet_expansion_train,2026
2351,E-0015757,COCCNC(=O)c1c(Cl)cc(-c2ccc3ccncc3c2)c(N)c1C,20.7,20.7,1.3364597338485296,1.3364597338485296,1.3364597338485296,openadmet_expansion_train,2026
2352,E-0015758,Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ncncc3c2)c1N,13.7,13.7,1.167317334748176,1.167317334748176,1.167317334748176,openadmet_expansion_train,2026
2353,E-0015759,Cc1c(N)c(-c2ccc(OCCN3CCCC(F)(F)C3)cc2)cc2cnccc12,366.0,366.0,2.5646660642520893,2.5646660642520893,2.5646660642520893,openadmet_expansion_train,2026
2354,E-0015760,Cc1c(N)c(-c2ccc(OC[C@@H](C)N(C)C)cc2)cc2cnccc12,18.0,18.0,1.2787536009528289,1.2787536009528289,1.2787536009528289,openadmet_expansion_train,2026
2355,E-0015761,Cc1c(N)c(-c2ccc(OC[C@H](C)N(C)C)cc2)cc2cnccc12,18.4,18.4,1.287801729930226,1.287801729930226,1.287801729930226,openadmet_expansion_train,2026
2356,E-0015762,Cc1c(N)c(-c2ccc(OCCN3C[C@@H]4CC[C@H]3C4)cc2)cc2cnccc12,18.6,18.6,1.2922560713564761,1.2922560713564761,1.2922560713564761,openadmet_expansion_train,2026
2357,E-0015763,Cc1c(N)c(-c2ccc(OCCN3C[C@H]4CC[C@@H]3C4)cc2)cc2cnccc12,21.4,21.4,1.3502480183341627,1.3502480183341627,1.3502480183341627,openadmet_expansion_train,2026
2358,E-0015764,CNc1ccc(-c2cc3cnccc3c(C)c2N)cc1,100.0,100.0,2.0043213737826426,2.0043213737826426,2.0043213737826426,openadmet_expansion_train,2026
2359,E-0015766,CN1CC(COc2ccn(-c3ccc4ncncc4c3)n2)C1,11.0,11.0,1.0791812460476249,1.0791812460476249,1.0791812460476249,openadmet_expansion_train,2026
2360,E-0015767,CCc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,166.3,166.3,2.2234959409623944,2.2234959409623944,2.2234959409623944,openadmet_expansion_train,2026
2361,E-0015768,COc1cc2nc(C)[nH]c(=O)c2cc1-c1ccc(OCCN2CCCCC2)cc1,14.6,14.6,1.1931245983544616,1.1931245983544616,1.1931245983544616,openadmet_expansion_train,2026
2362,E-0015769,COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2nccc12,11.8,11.8,1.1072099696478683,1.1072099696478683,1.1072099696478683,openadmet_expansion_train,2026
2363,E-0015770,COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2ncnc12,2.6,2.6,0.5563025007672873,0.5563025007672873,0.5563025007672873,openadmet_expansion_train,2026
2364,E-0015771,Cc1nc2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc2o1,4.3,4.3,0.724275869600789,0.724275869600789,0.724275869600789,openadmet_expansion_train,2026
2365,E-0015772,Cc1nnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,10.0,10.0,1.0413926851582251,1.0413926851582251,1.0413926851582251,openadmet_expansion_train,2026
2366,E-0015773,Cc1cn2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,3.5,3.5,0.6532125137753437,0.6532125137753437,0.6532125137753437,openadmet_expansion_train,2026
2367,E-0015774,Cc1nc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,15.4,15.4,1.2148438480476977,1.2148438480476977,1.2148438480476977,openadmet_expansion_train,2026
2368,E-0015775,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2ncnc12,0.6,0.6,0.2041199826559248,0.2041199826559248,0.2041199826559248,openadmet_expansion_train,2026
2369,E-0015776,Cc1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn12,13.6,13.6,1.1643528557844371,1.1643528557844371,1.1643528557844371,openadmet_expansion_train,2026
2370,E-0015777,c1cc(-c2ccn3nncc3c2)ccc1OCCN1CCCCC1,5.9,5.9,0.8388490907372553,0.8388490907372553,0.8388490907372553,openadmet_expansion_train,2026
2371,E-0015778,c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn2n1,13.1,13.1,1.14921911265538,1.14921911265538,1.14921911265538,openadmet_expansion_train,2026
2372,E-0015779,c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,6.4,6.4,0.8692317197309762,0.8692317197309762,0.8692317197309762,openadmet_expansion_train,2026
2373,E-0015780,c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCCCC1,28.3,28.3,1.4668676203541096,1.4668676203541096,1.4668676203541096,openadmet_expansion_train,2026
2374,E-0015781,c1ccn2cc(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,7.5,7.5,0.9294189257142927,0.9294189257142927,0.9294189257142927,openadmet_expansion_train,2026
2375,E-0015782,c1cc(-c2ccn3cnnc3c2)ccc1OCCN1CCCCC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
2376,E-0015783,c1cc(-c2ccc3[nH]ncc3n2)ccc1OCCN1CCCCC1,19.1,19.1,1.3031960574204888,1.3031960574204888,1.3031960574204888,openadmet_expansion_train,2026
2377,E-0015784,FC(F)c1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,293.1,293.1,2.4684950245070696,2.4684950245070696,2.4684950245070696,openadmet_expansion_train,2026
2378,E-0015785,COCc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,106.0,106.0,2.0293837776852097,2.0293837776852097,2.0293837776852097,openadmet_expansion_train,2026
2379,E-0015786,FC(F)c1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,36.3,36.3,1.5717088318086876,1.5717088318086876,1.5717088318086876,openadmet_expansion_train,2026
2380,E-0015787,N#Cc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,99.9,99.9,2.0038911662369103,2.0038911662369103,2.0038911662369103,openadmet_expansion_train,2026
2381,E-0015789,Cc1cc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,28.5,28.5,1.469822015978163,1.469822015978163,1.469822015978163,openadmet_expansion_train,2026
2382,E-0015790,COc1cc(F)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,31.2,31.2,1.507855871695831,1.507855871695831,1.507855871695831,openadmet_expansion_train,2026
2383,E-0015791,Cn1c(=O)ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c21,57.5,57.5,1.7671558660821804,1.7671558660821804,1.7671558660821804,openadmet_expansion_train,2026
2384,E-0015792,O=C(c1c(=O)[nH]cc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,33.2,33.2,1.534026106056135,1.534026106056135,1.534026106056135,openadmet_expansion_train,2026
2385,E-0015793,O=C(N[C@H]1CC[C@@H](Oc2cncc(Cl)c2)CC1)c1n[nH]c2cccnc12,10.9,10.9,1.0755469613925308,1.0755469613925308,1.0755469613925308,openadmet_expansion_train,2026
2386,E-0015794,COc1cncc(C2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,28.7,28.7,1.4727564493172123,1.4727564493172123,1.4727564493172123,openadmet_expansion_train,2026
2387,E-0015809,Cn1ccc2c3ccc(OCCN4CCCCC4)cc3n(C)c2c1=O,2.0,2.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,openadmet_expansion_train,2026
2388,E-0015815,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,30.5,30.5,1.4983105537896004,1.4983105537896004,1.4983105537896004,openadmet_expansion_train,2026
2389,E-0015816,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3c2)c1N,20.2,20.2,1.3263358609287514,1.3263358609287514,1.3263358609287514,openadmet_expansion_train,2026
2390,E-0015817,Cc1cc(-c2ccc(OCCN3CCCCC3)c(C)c2N)c2ccncc2c1,36.1,36.1,1.5693739096150459,1.5693739096150459,1.5693739096150459,openadmet_expansion_train,2026
2391,E-0015818,Cc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3c2)c1N,17.5,17.5,1.2671717284030137,1.2671717284030137,1.2671717284030137,openadmet_expansion_train,2026
2392,E-0015820,Cc1c(OCCN2CCOCC2)ccc(-c2ccc3cncn3c2)c1N,18.5,18.5,1.290034611362518,1.290034611362518,1.290034611362518,openadmet_expansion_train,2026
2393,E-0015821,COCCNC(=O)c1ccc(-c2ccc3ccncc3c2)c(N)c1C,1.8,1.8,0.4471580313422192,0.4471580313422192,0.4471580313422192,openadmet_expansion_train,2026
2394,E-0015822,Cc1c(N)c(-c2ccc(OCC3(N(C)C)COC3)cc2)cc2cnccc12,84.5,84.5,1.9319661147281726,1.9319661147281726,1.9319661147281726,openadmet_expansion_train,2026
2395,E-0015823,CCOC(=O)c1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc2c1C,42.3,42.3,1.6364878963533653,1.6364878963533653,1.6364878963533653,openadmet_expansion_train,2026
2396,E-0015824,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3n2)c1N,31.7,31.7,1.5145477526602862,1.5145477526602862,1.5145477526602862,openadmet_expansion_train,2026
2397,E-0015825,Clc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,49.9,49.9,1.7067177823367587,1.7067177823367587,1.7067177823367587,openadmet_expansion_train,2026
2398,E-0015826,Clc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,3.5,3.5,0.6532125137753437,0.6532125137753437,0.6532125137753437,openadmet_expansion_train,2026
2399,E-0015827,Clc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
2400,E-0015828,CCc1c(N)c(-c2cc(F)c(OCCN3CCCCC3)cc2F)cc2cnccc12,87.1,87.1,1.944975908412048,1.944975908412048,1.944975908412048,openadmet_expansion_train,2026
2401,E-0015829,N#Cc1cc(-n2ccc(OCC3CNC3)n2)c2ccncc2c1,8.9,8.9,0.9956351945975499,0.9956351945975499,0.9956351945975499,openadmet_expansion_train,2026
2402,E-0015830,N#Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cnccc12,11.1,11.1,1.08278537031645,1.08278537031645,1.08278537031645,openadmet_expansion_train,2026
2403,E-0015831,N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,4.4,4.4,0.7323937598229685,0.7323937598229685,0.7323937598229685,openadmet_expansion_train,2026
2404,E-0015832,Cc1nc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cc2o1,1.9,1.9,0.4623979978989561,0.4623979978989561,0.4623979978989561,openadmet_expansion_train,2026
2405,E-0015833,O=c1ccnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,3.5,3.5,0.6532125137753437,0.6532125137753437,0.6532125137753437,openadmet_expansion_train,2026
2406,E-0015834,COc1nc(-c2ccc(OCCN3CCCCC3)cc2)cn2cnnc12,0.1,0.1,0.04139268515822508,0.04139268515822508,0.04139268515822508,openadmet_expansion_train,2026
2407,E-0015835,Cc1nc2c(C)cc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,14.7,14.7,1.1958996524092338,1.1958996524092338,1.1958996524092338,openadmet_expansion_train,2026
2408,E-0015836,c1ccn2nc(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
2409,E-0015837,Fc1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)cn2c1,6.0,6.0,0.8450980400142568,0.8450980400142568,0.8450980400142568,openadmet_expansion_train,2026
2410,E-0015838,c1cc(-c2ccn3cncc3c2)ccc1OCCN1CCCCC1,8.6,8.6,0.9822712330395684,0.9822712330395684,0.9822712330395684,openadmet_expansion_train,2026
2411,E-0015839,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncnn12,5.7,5.7,0.8260748027008264,0.8260748027008264,0.8260748027008264,openadmet_expansion_train,2026
2412,E-0015840,c1cc(-c2ccc3nncn3c2)ccc1OCCN1CCCCC1,7.6,7.6,0.9344984512435677,0.9344984512435677,0.9344984512435677,openadmet_expansion_train,2026
2413,E-0015841,c1cn2cc(-c3ccc(OCCN4CCCCC4)cc3)sc2n1,5.1,5.1,0.785329835010767,0.785329835010767,0.785329835010767,openadmet_expansion_train,2026
2414,E-0015842,NC(=O)c1ccc2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc2c1,3.9,3.9,0.6901960800285137,0.6901960800285137,0.6901960800285137,openadmet_expansion_train,2026
2415,E-0015843,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2[nH]ncc12,55.8,55.8,1.7543483357110188,1.7543483357110188,1.7543483357110188,openadmet_expansion_train,2026
2416,E-0015844,N#Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2[nH]ncc12,69.4,69.4,1.8475726591421122,1.8475726591421122,1.8475726591421122,openadmet_expansion_train,2026
2417,E-0015845,COc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2[nH]ncc12,23.3,23.3,1.3856062735983121,1.3856062735983121,1.3856062735983121,openadmet_expansion_train,2026
2418,E-0015846,N#Cc1c[nH]c2ncc(-c3ccc(OCCN4CCCCC4)cc3)cc12,6.9,6.9,0.8976270912904415,0.8976270912904415,0.8976270912904415,openadmet_expansion_train,2026
2419,E-0015847,c1cc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,5.9,5.9,0.8388490907372553,0.8388490907372553,0.8388490907372553,openadmet_expansion_train,2026
2420,E-0015848,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2nc[nH]c12,1.2,1.2,0.3424226808222063,0.3424226808222063,0.3424226808222063,openadmet_expansion_train,2026
2421,E-0015849,Fc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2[nH]cnc12,4.2,4.2,0.7160033436347992,0.7160033436347992,0.7160033436347992,openadmet_expansion_train,2026
2422,E-0015850,Fc1cc2[nH]cnc2cc1-c1ccc(OCCN2CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
2423,E-0015851,Cc1c(N)c(-c2ccc(OCCN3CCN(C)CC3)cc2)cc2cnccc12,54.3,54.3,1.7427251313046983,1.7427251313046983,1.7427251313046983,openadmet_expansion_train,2026
2424,E-0015852,NC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,9.2,9.2,1.0086001717619175,1.0086001717619175,1.0086001717619175,openadmet_expansion_train,2026
2425,E-0015853,Cc1c(N)c(-c2ccc(OCCN3CCNCC3)cc2)cc2cnccc12,5.5,5.5,0.8129133566428556,0.8129133566428556,0.8129133566428556,openadmet_expansion_train,2026
2426,E-0015854,Clc1cncc(O[C@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,37.7,37.7,1.5877109650189114,1.5877109650189114,1.5877109650189114,openadmet_expansion_train,2026
2427,E-0015855,Clc1cncc(O[C@@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,47.2,47.2,1.6830470382388496,1.6830470382388496,1.6830470382388496,openadmet_expansion_train,2026
2428,E-0015857,O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,18.8,18.8,1.2966651902615312,1.2966651902615312,1.2966651902615312,openadmet_expansion_train,2026
2429,E-0015858,Cn1ncc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc21,121.9,121.9,2.0895518828864543,2.0895518828864543,2.0895518828864543,openadmet_expansion_train,2026
2430,E-0015859,Cn1cc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc2n1,62.4,62.4,1.8020892578817327,1.8020892578817327,1.8020892578817327,openadmet_expansion_train,2026
2431,E-0015860,FC(F)c1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,50.3,50.3,1.7101173651118162,1.7101173651118162,1.7101173651118162,openadmet_expansion_train,2026
2432,E-0015861,Cn1c(=O)ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c21,7.8,7.8,0.9444826721501687,0.9444826721501687,0.9444826721501687,openadmet_expansion_train,2026
2433,E-0015862,Nc1cc2ccccc2c(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)n1,151.1,151.1,2.182129214052998,2.182129214052998,2.182129214052998,openadmet_expansion_train,2026
2434,E-0015863,Nc1cc2ccccc2c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)n1,46.9,46.9,1.6803355134145632,1.6803355134145632,1.6803355134145632,openadmet_expansion_train,2026
2435,E-0015864,O=C(c1c(=O)[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,38.5,38.5,1.5965970956264601,1.5965970956264601,1.5965970956264601,openadmet_expansion_train,2026
2436,E-0015865,O=C(c1n[nH]c2ncncc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,13.0,13.0,1.146128035678238,1.146128035678238,1.146128035678238,openadmet_expansion_train,2026
2437,E-0015866,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2cncc(Cl)c2)CC1,94.4,94.4,1.9795483747040952,1.9795483747040952,1.9795483747040952,openadmet_expansion_train,2026
2438,E-0015867,O=c1ccc2cccc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2[nH]1,718.8,718.8,2.857211842316892,2.857211842316892,2.857211842316892,openadmet_expansion_train,2026
2439,E-0015868,Cc1nnc(-c2ccc3c(c2)cc(C(=O)Nc2ccc(S(=O)(=O)N4CCOCC4)cc2)n3C)s1,43.5,43.5,1.6483600109809315,1.6483600109809315,1.6483600109809315,openadmet_expansion_train,2026
2440,E-0015869,Cc1nnc(-c2ccc3c(c2)cc(C(=O)Nc2ccc4ncccc4c2)n3C)s1,69.9,69.9,1.8506462351830666,1.8506462351830666,1.8506462351830666,openadmet_expansion_train,2026
2441,E-0015870,CCn1cc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccc2F)cn1,40.3,40.3,1.615950051656401,1.615950051656401,1.615950051656401,openadmet_expansion_train,2026
2442,E-0015871,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4cncc(Cl)c4)CC2)n3C)s1,76.5,76.5,1.8893017025063104,1.8893017025063104,1.8893017025063104,openadmet_expansion_train,2026
2443,E-0015872,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4cncc(Cl)c4)CC2)n3C)s1,268.5,268.5,2.4305587695227575,2.4305587695227575,2.4305587695227575,openadmet_expansion_train,2026
2444,E-0015873,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(Nc4cncc(Cl)c4)CC2)n3C)s1,50.7,50.7,1.7134905430939424,1.7134905430939424,1.7134905430939424,openadmet_expansion_train,2026
2445,E-0015874,CN(C)c1nccc2c1c1cc(OCCN3CCCCC3)ccc1n2C,12.1,12.1,1.1172712956557642,1.1172712956557642,1.1172712956557642,openadmet_expansion_train,2026
2446,E-0015875,O=c1c2[nH]c3cc(F)c(C#Cc4nccs4)cc3c2ccn1CCCN1CCCCC1,7.6,7.6,0.9344984512435677,0.9344984512435677,0.9344984512435677,openadmet_expansion_train,2026
2447,E-0015885,CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,2.2,2.2,0.505149978319906,0.505149978319906,0.505149978319906,openadmet_expansion_train,2026
