SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_low_deduplicated,n_reps,y_std,y_min,y_max
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,fang_661,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,fang_422,fang_dataset,1.324817275,1,,1.324817275,1.324817275
Cc1ccc2nc(C)c(C(=O)[N-]OCc3ccccc3)cc2c1,Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,fang_675,fang_dataset,1.284453294,1,,1.284453294,1.284453294
Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,fang_2253,fang_dataset,2.801293236,1,,2.801293236,2.801293236
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,fang_611,fang_dataset,1.567155811,1,,1.567155811,1.567155811
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,fang_307,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,fang_2603,fang_dataset,1.221231613,1,,1.221231613,1.221231613
Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,fang_1783,fang_dataset,1.617535012,1,,1.617535012,1.617535012
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,fang_1049,fang_dataset,2.102371953,1,,2.102371953,2.102371953
Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,fang_1891,fang_dataset,1.379686152,1,,1.379686152,1.379686152
Cc1cccc(-c2ccc(C(=O)NC3CN(C)C3)cc2)c1N,Cc1cccc(-c2ccc(C(=O)NC3CN(C)C3)cc2)c1N,E-0016222,openadmet_expansion_train,0.4313637641589873,1,,0.4313637641589873,0.4313637641589873
Cc1cccc(-c2ccc(C(=O)NC3CNC3)cc2)c1N,Cc1cccc(-c2ccc(C(=O)NC3CNC3)cc2)c1N,E-0016188,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1cccc(-c2ccc(OC(C)(C)CN3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OC(C)(C)CN3CCCCC3)cc2)c1N,E-0016206,openadmet_expansion_train,1.6324572921847242,1,,1.6324572921847242,1.6324572921847242
Cc1cccc(-c2ccc(OC(C)(C)CN3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OC(C)(C)CN3CCOCC3)cc2)c1N,E-0016208,openadmet_expansion_train,1.7888751157754168,1,,1.7888751157754168,1.7888751157754168
Cc1cccc(-c2ccc(OCC(C)(C)N(C)C)cc2)c1N,Cc1cccc(-c2ccc(OCC(C)(C)N(C)C)cc2)c1N,E-0016490,openadmet_expansion_train,0.6627578316815741,1,,0.6627578316815741,0.6627578316815741
Cc1cccc(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OCC(C)(C)N3CCCCC3)cc2)c1N,E-0016342,openadmet_expansion_train,1.0530784434834195,1,,1.0530784434834195,1.0530784434834195
Cc1cccc(-c2ccc(OCC(C)(C)N3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OCC(C)(C)N3CCOCC3)cc2)c1N,E-0016207,openadmet_expansion_train,1.7730546933642626,1,,1.7730546933642626,1.7730546933642626
Cc1cccc(-c2ccc(OCCN(C)C)cc2)c1N,Cc1cccc(-c2ccc(OCCN(C)C)cc2)c1N,E-0016138,openadmet_expansion_train,0.0,1,,0.0,0.0
Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,Cc1cccc(-c2ccc(OCCN3CCCCC3)c(F)c2)c1N,E-0016402,openadmet_expansion_train,1.1238516409670858,1,,1.1238516409670858,1.1238516409670858
Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,E-0015558,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
Cc1cccc(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)c1N,Cc1cccc(-c2ccc(OCCN3CC[C@@H](F)C3)cc2)c1N,E-0016604,openadmet_expansion_train,1.2201080880400552,1,,1.2201080880400552,1.2201080880400552
Cc1cccc(-c2ccc(OCCN3CC[C@H](F)C3)cc2)c1N,Cc1cccc(-c2ccc(OCCN3CC[C@H](F)C3)cc2)c1N,E-0016606,openadmet_expansion_train,1.110589710299249,1,,1.110589710299249,1.110589710299249
Cc1cccc(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)c1N,E-0016344,openadmet_expansion_train,0.1139433523068367,1,,0.1139433523068367,0.1139433523068367
Cc1cccc(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)c1N,E-0016137,openadmet_expansion_train,0.8325089127062363,1,,0.8325089127062363,0.8325089127062363
Cc1cccc(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)c1N,E-0016343,openadmet_expansion_train,0.9444826721501688,1,,0.9444826721501688,0.9444826721501688
Cc1cccc(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)c1N,Cc1cccc(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)c1N,E-0016136,openadmet_expansion_train,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
Cc1cccc(-c2ccc3oc(CN4CCCCC4)cc3c2)c1N,Cc1cccc(-c2ccc3oc(CN4CCCCC4)cc3c2)c1N,E-0016614,openadmet_expansion_train,1.1335389083702174,1,,1.1335389083702174,1.1335389083702174
Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,fang_2351,fang_dataset,1.334915948,1,,1.334915948,1.334915948
Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)n1,E-0017174,openadmet_expansion_train,0.9590413923210936,1,,0.9590413923210936,0.9590413923210936
Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)n1,E-0017311,openadmet_expansion_train,1.3384564936046048,1,,1.3384564936046048,1.3384564936046048
Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@@H]2F)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@@H]2F)n3C)n1,E-0017753,openadmet_expansion_train,0.9084850188786496,1,,0.9084850188786496,0.9084850188786496
Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@H]2F)n3C)n1,Cc1cccc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2CCN(c4ccncc4)C[C@H]2F)n3C)n1,E-0017819,openadmet_expansion_train,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,fang_1115,fang_dataset,1.796865615,1,,1.796865615,1.796865615
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,fang_412,fang_dataset,2.481132922,1,,2.481132922,2.481132922
Cc1cccc(-n2c([S-])nnc2CNc2ccc(F)cc2)c1,Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,fang_1616,fang_dataset,1.235149536,1,,1.235149536,1.235149536
Cc1cccc(-n2ccc(OCC3CN(C)C3)n2)c1N,Cc1cccc(-n2ccc(OCC3CN(C)C3)n2)c1N,E-0016284,openadmet_expansion_train,0.146128035678238,1,,0.146128035678238,0.146128035678238
Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1,Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1,fang_1435,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,fang_3087,fang_dataset,1.507059385,1,,1.507059385,1.507059385
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,fang_3053,fang_dataset,2.115533963,1,,2.115533963,2.115533963
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,fang_966,fang_dataset,1.112873002,1,,1.112873002,1.112873002
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,fang_517,fang_dataset,1.582381577,1,,1.582381577,1.582381577
Cc1cccc(C)c1CNC1(CCO)CCOCC1,Cc1cccc(C)c1CNC1(CCO)CCOCC1,fang_2620,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(C)c1NCc1noc(C2CC2)n1,Cc1cccc(C)c1NCc1noc(C2CC2)n1,fang_2981,fang_dataset,2.308321055,1,,2.308321055,2.308321055
Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,fang_1259,fang_dataset,1.122576275,1,,1.122576275,1.122576275
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,fang_2228,fang_dataset,0.986278956,1,,0.986278956,0.986278956
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,fang_2731,fang_dataset,0.808346036,1,,0.808346036,0.808346036
Cc1cccc(C)c1OCCn1nnnc1C,Cc1cccc(C)c1OCCn1nnnc1C,fang_2635,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(CNC(=O)Cn2c(=O)oc3cccnc32)c1,Cc1cccc(CNC(=O)Cn2c(=O)oc3cccnc32)c1,fang_3014,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(CNc2cc(-c3ccccc3)[n-]c(=O)n2)c1,Cc1cccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)c1,E-0012167,openadmet_expansion_train,0.8512583487190752,1,,0.8512583487190752,0.8512583487190752
Cc1cccc(CNc2nc(-c3ccccc3)cc(=O)[n-]2)c1,Cc1cccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)c1,E-0012166,openadmet_expansion_train,1.436162647040756,1,,1.436162647040756,1.436162647040756
Cc1cccc(COc2cccc(/C=C3\C(=O)[N-]N(c4ccccc4)C3=O)c2)c1,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,fang_1759,fang_dataset,1.821827836,1,,1.821827836,1.821827836
Cc1cccc(N(C)C(=O)COC2CCCC2)n1,Cc1cccc(N(C)C(=O)COC2CCCC2)n1,fang_1293,fang_dataset,1.651054993,1,,1.651054993,1.651054993
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,fang_2627,fang_dataset,1.761431648,1,,1.761431648,1.761431648
Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1,fang_1165,fang_dataset,2.159064637,1,,2.159064637,2.159064637
Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,fang_2597,fang_dataset,1.882638362,1,,1.882638362,1.882638362
Cc1cccc(NC(=O)C(=O)c2c(C)nn(C)c2C)n1,Cc1cccc(NC(=O)C(=O)c2c(C)nn(C)c2C)n1,fang_2849,fang_dataset,1.286748297,1,,1.286748297,1.286748297
Cc1cccc(NC(=O)CN(C)Cc2nc(=O)c3cc(Cl)ccc3[nH]2)c1C,Cc1cccc(NC(=O)CN(C)Cc2nc3ccc(Cl)cc3c(=O)[nH]2)c1C,fang_2657,fang_dataset,2.006448927,1,,2.006448927,2.006448927
Cc1cccc(NC(=O)CN(C)Cc2nc(=O)c3ccccc3[nH]2)c1C,Cc1cccc(NC(=O)CN(C)Cc2nc3ccccc3c(=O)[nH]2)c1C,fang_2443,fang_dataset,1.732305283,1,,1.732305283,1.732305283
Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,Cc1cccc(NC(=O)CN(C)c2ncccc2F)n1,fang_928,fang_dataset,1.208414481,1,,1.208414481,1.208414481
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,fang_1848,fang_dataset,2.704014027,1,,2.704014027,2.704014027
Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,fang_259,fang_dataset,2.177262274,1,,2.177262274,2.177262274
Cc1cccc(NC(=O)CSc2nncs2)c1,Cc1cccc(NC(=O)CSc2nncs2)c1,fang_2417,fang_dataset,1.354223723,1,,1.354223723,1.354223723
Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,fang_2147,fang_dataset,0.959613711,1,,0.959613711,0.959613711
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,fang_837,fang_dataset,1.962748053,1,,1.962748053,1.962748053
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,Cc1cccc(NC(=O)c2cccc3ncccc23)c1,fang_814,fang_dataset,1.345863629,1,,1.345863629,1.345863629
Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,Cc1cccc(NC(=O)c2ccccc2-c2ccccc2)n1,fang_974,fang_dataset,1.807203431,1,,1.807203431,1.807203431
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,fang_366,fang_dataset,2.077709392,1,,2.077709392,2.077709392
Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,fang_3049,fang_dataset,1.654898161,1,,1.654898161,1.654898161
Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,fang_1658,fang_dataset,2.293786696,1,,2.293786696,2.293786696
Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,fang_1514,fang_dataset,1.269676358,1,,1.269676358,1.269676358
Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1,fang_1492,fang_dataset,1.120178938,1,,1.120178938,1.120178938
Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,fang_1952,fang_dataset,2.598512557,1,,2.598512557,2.598512557
Cc1cccc(NCCc2cn3c(n2)CCCC3)n1,Cc1cccc(NCCc2cn3c(n2)CCCC3)n1,fang_1331,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(NCCn2c(O)ccc2O)n1,Cc1cccc(NCCN2C(=O)CCC2=O)n1,fang_1967,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1,Cc1cccc(Nc2cccc(OCCN3CCCCC3)c2)c1,E-0016316,openadmet_expansion_train,1.255272505103306,1,,1.255272505103306,1.255272505103306
Cc1cccc(Nc2nccc(=O)[n-]2)c1,Cc1cccc(Nc2nccc(=O)[nH]2)c1,E-0011671,openadmet_expansion_train,1.3502480183341627,1,,1.3502480183341627,1.3502480183341627
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1,Cc1cccc(OC2CCN(CC(N)=O)CC2)c1,fang_509,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1,fang_1502,fang_dataset,1.13001195,1,,1.13001195,1.13001195
Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,fang_1662,fang_dataset,1.3238294,1,,1.3238294,1.3238294
Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1,Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1,fang_1602,fang_dataset,2.728081755,1,,2.728081755,2.728081755
Cc1cccc(OCCn2c(N)nc3ccccc32)c1,Cc1cccc(OCCn2c(N)nc3ccccc32)c1,fang_1735,fang_dataset,0.693287157,1,,0.693287157,0.693287157
Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,fang_2266,fang_dataset,2.369189873,1,,2.369189873,2.369189873
Cc1cccc(O[C@H]2CN(Cc3ccc(OCCCO)cc3)C[C@@H]2O)c1,Cc1cccc(O[C@H]2CN(Cc3ccc(OCCCO)cc3)C[C@@H]2O)c1,fang_1415,fang_dataset,1.851252232,1,,1.851252232,1.851252232
Cc1cccc(Oc2cc(CN)ccn2)c1C,Cc1cccc(Oc2cc(CN)ccn2)c1C,fang_844,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc(Oc2ncccc2N)c1C,Cc1cccc(Oc2ncccc2N)c1C,fang_1222,fang_dataset,1.066586796,1,,1.066586796,1.066586796
Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,fang_1897,fang_dataset,2.743977516,1,,2.743977516,2.743977516
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0014982,openadmet_expansion_train,1.7895807121644254,1,,1.7895807121644254,1.7895807121644254
Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c12,Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c12,E-0013825,openadmet_expansion_train,1.813580988568192,1,,1.813580988568192,1.813580988568192
Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015249,openadmet_expansion_train,1.7671558660821804,1,,1.7671558660821804,1.7671558660821804
Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(C5CC5)c4)CC3)c12,Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(C5CC5)c4)CC3)c12,E-0015134,openadmet_expansion_train,1.8155777483242672,1,,1.8155777483242672,1.8155777483242672
Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(Cl)c4)CC3)c12,Cc1cccc2[nH]nc(CN3CCC(Oc4cncc(Cl)c4)CC3)c12,E-0015135,openadmet_expansion_train,1.57287160220048,1,,1.57287160220048,1.57287160220048
Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@@H](Oc3cncc(Cl)c3)C4)c12,Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@@H](Oc3cncc(Cl)c3)C4)c12,E-0015162,openadmet_expansion_train,1.8543060418010808,1,,1.8543060418010808,1.8543060418010808
Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@H](Oc3cncc(Cl)c3)C4)c12,Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@H](Oc3cncc(Cl)c3)C4)c12,E-0015163,openadmet_expansion_train,1.8585371975696392,1,,1.8585371975696392,1.8585371975696392
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(C4CC4)c3)c12,Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(C4CC4)c3)c12,E-0015415,openadmet_expansion_train,1.3443922736851108,1,,1.3443922736851108,1.3443922736851108
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015175,openadmet_expansion_train,1.4771212547196624,1,,1.4771212547196624,1.4771212547196624
Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015248,openadmet_expansion_train,1.5921767573958667,1,,1.5921767573958667,1.5921767573958667
Cc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,Cc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015316,openadmet_expansion_train,1.5198279937757189,1,,1.5198279937757189,1.5198279937757189
Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,fang_2658,fang_dataset,2.512300084,1,,2.512300084,2.512300084
Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12,fang_1628,fang_dataset,2.255783707,1,,2.255783707,2.255783707
Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,fang_3036,fang_dataset,1.494224187,1,,1.494224187,1.494224187
Cc1cccc2ncn(CCc3ncc[n-]3)c(=O)c12,Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,fang_2219,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,fang_973,fang_dataset,1.562590225,1,,1.562590225,1.562590225
Cc1ccccc1-c1cc(N)n(Cc2ccccc2)n1,Cc1ccccc1-c1cc(N)n(Cc2ccccc2)n1,fang_2938,fang_dataset,1.52167408,1,,1.52167408,1.52167408
Cc1ccccc1-c1ccc(OCCN2CCCCC2)cc1,Cc1ccccc1-c1ccc(OCCN2CCCCC2)cc1,E-0016040,openadmet_expansion_train,1.5717088318086876,1,,1.5717088318086876,1.5717088318086876
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,fang_173,fang_dataset,2.490768687,1,,2.490768687,2.490768687
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,fang_704,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1ccccc1-n1cc[n-]c(=O)c1=O,Cc1ccccc1-n1cc[nH]c(=O)c1=O,fang_1361,fang_dataset,0.706973676,1,,0.706973676,0.706973676
Cc1ccccc1-n1nc(C(C)(C)C)cc1N,Cc1ccccc1-n1nc(C(C)(C)C)cc1N,fang_938,fang_dataset,0.816042341,1,,0.816042341,0.816042341
Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,fang_2568,fang_dataset,0.692053365,1,,0.692053365,0.692053365
Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,fang_1255,fang_dataset,2.058228573,1,,2.058228573,2.058228573
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,fang_890,fang_dataset,1.954449956,1,,1.954449956,1.954449956
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,fang_764,fang_dataset,0.786751422,1,,0.786751422,0.786751422
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,fang_2439,fang_dataset,1.309012349,1,,1.309012349,1.309012349
Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,fang_233,fang_dataset,0.675686709,1,,0.675686709,0.675686709
Cc1ccccc1CNc1cc(-c2ccccc2)[n-]c(=O)n1,Cc1ccccc1CNc1cc(-c2ccccc2)[nH]c(=O)n1,E-0012169,openadmet_expansion_train,0.8692317197309762,1,,0.8692317197309762,0.8692317197309762
Cc1ccccc1CNc1nc(-c2ccccc2)cc(=O)[n-]1,Cc1ccccc1CNc1nc(-c2ccccc2)cc(=O)[nH]1,E-0012168,openadmet_expansion_train,1.5477747053878226,1,,1.5477747053878226,1.5477747053878226
Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,fang_1352,fang_dataset,1.183298321,1,,1.183298321,1.183298321
